Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16
China Hunan;65683722;210000;1019;1.5513737178;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9;24;42;68;99;142;219;275;330;387;460;518;589;657;707;768;799;834;875;908;942;964;984;997;1000;1002;1003;1004;1006;1007;1009;1012;1012.25;1012.5;1012.75;1013;1013.5;1014;1014.0303030303;1014.0606060606;1014.0909090909;1014.1212121212;1014.1515151515;1014.1818181818;1014.2121212121;1014.2424242424;1014.2727272727;1014.303030303;1014.3333333333;1014.3636363636;1014.3939393939;1014.4242424242;1014.4545454545;1014.4848484848;1014.5151515152;1014.5454545455;1014.5757575758;1014.6060606061;1014.6363636364;1014.6666666667;1014.696969697;1014.7272727273;1014.7575757576;1014.7878787879;1014.8181818182;1014.8484848485;1014.8787878788;1014.9090909091;1014.9393939394;1014.9696969697;1015
China Inner Mongolia;24706321;1183000;193;0.7811766066;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;9;11;15;16;19;20;23;27;34;35;42;46;50;52;54;58;59;60;61;65;68;70;72;72;74;74.0571428571;74.1142857143;74.1714285714;74.2285714286;74.2857142857;74.3428571429;74.4;74.4571428571;74.5142857143;74.5714285714;74.6285714286;74.6857142857;74.7428571429;74.8;74.8571428571;74.9142857143;74.9714285714;75.0285714286;75.0857142857;75.1428571429;75.2;75.2571428571;75.3142857143;75.3714285714;75.4285714286;75.4857142857;75.5428571429;75.6;75.6571428571;75.7142857143;75.7714285714;75.8285714286;75.8857142857;75.9428571429;76;88;91;93;94;96;106;110;116
China Jiangsu;78659903;102600;653;0.8301561216;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;9;18;33;47;70;99;129;168;202;236;271;308;341;373;408;439;468;492;515;543;570;593;604;617;626;629;631;631.0625;631.125;631.1875;631.25;631.3125;631.375;631.4375;631.5;631.5625;631.625;631.6875;631.75;631.8125;631.875;631.9375;632;632.0625;632.125;632.1875;632.25;632.3125;632.375;632.4375;632.5;632.5625;632.625;632.6875;632.75;632.8125;632.875;632.9375;633;634.5;636;638;640;641;642.5;644;645;646;646.5;647
China Jiangxi;44567475;167000;937;2.1024300793;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;18;27;36;71;108;134.5;161;239;285;332;390;475;547;599;660;697;739;770;803;843;871;899;912;924;929;932;933;933.1111111111;933.2222222222;933.3333333333;933.4444444444;933.5555555556;933.6666666667;933.7777777778;933.8888888889;934;934.0434782609;934.0869565217;934.1304347826;934.1739130435;934.2173913043;934.2608695652;934.3043478261;934.347826087;934.3913043478;934.4347826087;934.4782608696;934.5217391304;934.5652173913;934.6086956522;934.652173913;934.6956521739;934.7391304348;934.7826086957;934.8260869565;934.8695652174;934.9130434783;934.9565217391;935;935.1428571429;935.2857142857;935.4285714286;935.5714285714;935.7142857143;935.8571428571;936;936;936;936;936
China Jilin;27462297;187400;102;0.3714183122;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;4;5;7;8;13;14.5;16;22;30;41;53;58;64;68;77;79;80;82;83;85;87;88;88.3333333333;88.6666666667;89;90;90.5;91;91.5;92;92.0333333333;92.0666666667;92.1;92.1333333333;92.1666666667;92.2;92.2333333333;92.2666666667;92.3;92.3333333333;92.3666666667;92.4;92.4333333333;92.4666666667;92.5;92.5333333333;92.5666666667;92.6;92.6333333333;92.6666666667;92.7;92.7333333333;92.7666666667;92.8;92.8333333333;92.8666666667;92.9;92.9333333333;92.9666666667;93;94;95;96;97;97.0714285714;97.1428571429;97.2142857143;97.2857142857
China Liaoning;43746323;145900;145;0.3314564289;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;17;21;27;34;38;40;47;63;69;73;80;88;93;98;104;106;107;110;115;116;118;119;120;120.0714285714;120.1428571429;120.2142857143;120.2857142857;120.3571428571;120.4285714286;120.5;120.5714285714;120.6428571429;120.7142857143;120.7857142857;120.8571428571;120.9285714286;121;122.5;124;124.0588235294;124.1176470588;123.1764705882;123.2352941176;123.2941176471;123.3529411765;123.4117647059;123.4705882353;123.5294117647;123.5882352941;123.6470588235;123.7058823529;123.7647058824;123.8235294118;123.8823529412;123.9411764706;124;124.5;125;125.25;125.5;125.75;126;128;130;132;134;137;138;139
China Macau;552300;29;45;8.1477457903;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;5;6;7;7.2;7.4;7.6;7.8;8;9;10;10.0243902439;10.0487804878;10.0731707317;10.0975609756;10.1219512195;10.1463414634;10.1707317073;10.1951219512;10.2195121951;10.243902439;10.2682926829;10.2926829268;10.3170731707;10.3414634146;10.3658536585;10.3902439024;10.4146341463;10.4390243902;10.4634146341;10.487804878;10.512195122;10.5365853659;10.5609756098;10.5853658537;10.6097560976;10.6341463415;10.6585365854;10.6829268293;10.7073170732;10.7317073171;10.756097561;10.7804878049;10.8048780488;10.8292682927;10.8536585366;10.8780487805;10.9024390244;10.9268292683;10.9512195122;10.9756097561;11;12;15;17;17.5;18;24;24.5;25;30;31;33;37;37.5;38;41;41.6666666667;42.3333333333
China Ningxia;6301350;66400;75;1.1902211431;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;4;7;11;12;17;21;26;28;31;34;37;40;43;45;47;49;53;58;64;67;70;70.25;70.5;70.75;71;71.125;71.25;71.375;71.5;71.625;71.75;71.875;72;72.5;73;73.5;74;74.5;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75
China Qinghai;5626722;721200;18;0.3199020673;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;6.6666666667;7.3333333333;8;8.5;9;11;13;15;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
China Shaanxi;37327378;205600;256;0.6858236868;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;15;22;35;46;56;63;87;101;116;128;142;165;172;183;194;207;212;218;224;228;229;231;235;239;240;241;244;244.0384615385;244.0769230769;244.1153846154;244.1538461538;244.1923076923;244.2307692308;243.2692307692;243.3076923077;243.3461538462;243.3846153846;243.4230769231;242.4615384615;242.5;242.5384615385;242.5769230769;242.6153846154;242.6538461538;242.6923076923;242.7307692308;242.7692307692;242.8076923077;242.8461538462;242.8846153846;242.9230769231;242.9615384615;243;243.3333333333;243.6666666667;244;245;245.3333333333;245.6666666667;246;247;250;250.3333333333;250.6666666667;251;251.3333333333;251.6666666667;252;252.3333333333
China Shandong;95793065;153800;784;0.818430854;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;15;27;45;74;94;128;156;182;204;228;257;272;304;343;382;412;440;461;481;491;503;517;526;531;535;537;538;540;743;744;748;749;750;750.4;750.8;750.2;750.6;751;751.2;751.4;751.6;751.8;752;752.2;752.4;752.6;752.8;753;753.1666666667;753.3333333333;753.5;753.6666666667;753.8333333333;754;754.3333333333;754.6666666667;755;757;760;761;761.5;762;764;765;765.3333333333;765.6666666667;766;767;767.5;768
China Shanghai;23019148;6341;628;2.7281635272;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;15;19;32;39;52;65;95;111;134;168;181;202;218;241;255;275;283;290;296;300;308;312;315;323;325;330;330.3333333333;330.6666666667;331;331.5;332;332.3333333333;332.6666666667;333;334;334.1666666667;334.3333333333;334.5;334.6666666667;334.8333333333;335;335.5;336;339;339.5;339;339.5;340;339.6666666667;340.3333333333;341;348;349;350;353;355;357;365;374;398;403;408;426;444;461;478;485;491;502;509;515
China Shanxi;35712111;156300;194;0.5432330785;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6;9;13;27;31;35;39;47;66;74;81;88.5;96;104;115;119;121.5;124;126;126.5;127;128;129;130;131;131.5;132;132.25;132.5;132.75;133;133.0357142857;133.0714285714;133.1071428571;133.1428571429;133.1785714286;133.2142857143;133.25;133.2857142857;133.3214285714;133.3571428571;133.3928571429;133.4285714286;133.4642857143;133.5;133.5357142857;133.5714285714;133.6071428571;133.6428571429;133.6785714286;133.7142857143;133.75;133.7857142857;133.8214285714;133.8571428571;133.8928571429;133.9285714286;133.9642857143;134;134.3333333333;134.6666666667;135;135.3333333333;135.6666666667;136;136.3333333333;136.6666666667;137;137.25
China Sichuan;80418200;485000;560;0.6963597793;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;14;27;43;68;89;107;141;176;206;228;251;279;298;318;341;361;383;402;414;433;448;460;467;478;492;505;511;517;522;523;523.5;524;526;528;531;535;535.1666666667;535.3333333333;535.5;535.6666666667;535.8333333333;536;536.0833333333;536.1666666667;536.25;536.3333333333;536.4166666667;536.5;536.5833333333;536.6666666667;536.75;536.8333333333;536.9166666667;537;537.3333333333;537.6666666667;538;539;540;541;542;544;544.5;545;546;547;547.6666666667;548.3333333333;549;551
China Tianjin;12938224;11305;186;1.4376007093;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;7;9;13;22;22;25;28;29;38;45;57;64;66;76;78;85;88;92;103;109;116;117;119;121;122;125;127;128;129;132;132.2;132.4;132.6;132.8;133;133.0476190476;133.0952380952;133.1428571429;133.1904761905;133.2380952381;133.2857142857;133.3333333333;133.380952381;133.4285714286;133.4761904762;133.5238095238;133.5714285714;133.619047619;133.6666666667;133.7142857143;133.7619047619;133.8095238095;133.8571428571;133.9047619048;133.9523809524;134;135;136;137;138;142;145;148;152;158;163;171;172;173;175
China Tibet;3002166;1228400;1;0.033309284;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
China Xinjiang;21813334;1660400;76;0.3484107473;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;4;5;10;13;13;16;17;20;23;28;31;35;38;40;43;47;53;57;61;62;67;68;72;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73
China Yunnan;45966239;394000;184;0.4002937895;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5;11;16;26;44;55;70;83;93;105;117;122;127;131;136;137.5;139;147;151;152;154;160;166;169;169.5;170;171;172;172.08;172.16;172.24;172.32;172.4;172.48;172.56;172.64;172.72;172.8;172.88;172.96;173.04;173.12;173.2;173.28;173.36;173.44;173.52;173.6;173.68;173.76;173.84;173.92;174;174.2;174.4;174.6;174.8;175;175.2;175.4;175.6;175.8;176;178;178.5;179;179.5;180;180.5;181
China Zhejiang;54426891;102000;1268;2.3297307208;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;27;43;62;104;128;173;296;428;538;599;661;724;829;895;953;1005;1047;1074;1091;1116;1130;1144;1154;1161;1166;1170;1171;1173;1174;1202;1204;1204.1111111111;1204.2222222222;1204.3333333333;1204.4444444444;1204.5555555556;1204.6666666667;1204.7777777778;1204.8888888889;1205;1212;1213;1214;1215.3333333333;1216.6666666667;1218;1219.3333333333;1220.6666666667;1222;1223.3333333333;1224.6666666667;1226;1230;1230.5;1231;1231.5;1232;1233;1235;1237;1238;1239;1240;1242;1246;1250;1253;1254;1256;1256.5;1257
Colombia;50882891;1109500;3233;6.3538056436;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;5;5;7;16;24;42;49;76;83;103;164;196;231;328;416;422;459;508;593;686;779;934;1017
Congo (Brazzaville);5518087;341500;117;2.1203000243;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1.5;4;6.5;9;11.5;14;14.75;15.5;16.25;17
Congo (Kinshasa);81340000;341500;267;0.3282517826;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;5;12;18;27;30;33;38;45;53;61;78;88;112
Costa Rica;5094118;51060;642;12.6027704894;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;9;11;20;21;24;25;33;39;48;67;87;115;132;156;175;198;228;260;292;311;327;344;371;392
Croatia;4105267;55960;1791;43.6268822466;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;5;6;7;8;9;10;9.5;10;11;11.6666666667;12.3333333333;13;18;22.5;29;33;43;51;59;75;98;120;194;239;299;364;423;475;565;636;690;765;836;930;976
Cuba;11326616;106440;862;7.6103930777;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1.25;1.5;0.75;0;1;5;10;15;27;31;37;45;52;65;103;121;149;165;188;206
Cyprus;1207359;9240;735;60.8766737979;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;7;9;21;24.5;26;38;40;57;64.5;73;86;107;115;123;136;152;169;203;218;250;308;344
Czechia;10708981;77240;6433;60.071074923;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;5;8;12;18;19;30;35;38;85;85;132;178;237;275;365;425;650;780;936;1053;1158;1306;1555;1813;2160;2502;2679;2858;3147;3342;3689
Denmark;5792202;42430;6879;118.7631232474;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;6;10.5;14;16;22;66;230;408;574;749;762;792;837;887;953;1028;1116;1165;1216;1263;1388;1506;1640;1799;1941;2122;2292;2561;2798;3065
Denmark Faroe Islands;49290;1395;184;373.3008723879;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;3;9;11;18;47;58;72;80;92;115;118;122;132;140;144;155;159;168;169;173;177
Djibouti;988000;23180;591;59.8178137652;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;3;11;11.5;11;12;16;22;28;31;38
Dominica;71986;750;16;22.2265440502;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;7;11;11.2;11.4;11.6;11.8;12;12.5;13
Dominican Republic;10847910;48320;3755;34.6149626979;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;4;44;120;159;214;284;370;455;584;686;724;926;1095;1184
East Timor;1318445;14870;18;1.3652446632;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1
Ecuador;17643054;248360;8225;46.6189130295;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4.5;5;8;10;8.3333333333;6.6666666667;0;0;0;0;0;0;0;0;0;0;18;79;222;334;609;790;891;931;1131;1298;1508;1591;1607;1871;2360;2760
Egypt;102334404;995450;2673;2.6120247888;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;22;35;36;39;39;43;50;73;70;109;150;174;198;219;223;249;281;308;353;377;401;430;450;492;532;596;669
El Salvador;6486205;20720;164;2.5284430572;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;7;10;13;18;24;26;30.5;35
Equatorial Guinea;1402985;28050;51;3.6351065763;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;6;6.75;7.5;8.25;9;10;11;12;12.5;13;13.5;14;14.5;15;15.5
Eritrea;3546421;101000;35;0.9869104655;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4;6;8;10;12;13.5;15;18.5;22
Estonia;1326535;42390;1434;108.1011808961;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;3;10;10.5;11;11.5;12;15;46.5;78;114;168;202;221;253;256;271;293;311;333;348;380;514;551;621;654;687;714;744;822
Ethiopia;114963588;1000000;92;0.0800253381;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;5.5;6;7.5;9;10;9;9.5;10;11.3333333333;12.6666666667;13;15.5;18;20;23;26;29
Fiji;896445;18270;17;1.8963795883;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;3;4;5;5.25;5.5;5.75;6;6.25;6.5;6.75;7
Finland;5540720;303890;3369;60.804371995;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;6;7.5;9;10.5;12;15;18;22;29;39;56;102;148;216;233;264;304;319;381;430;498;598;673;758;840;916;993;1118;1184;1293;1354;1374;1443
France;65273511;547557;145960;223.6129139736;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;3;4;5;5.3333333333;5.6666666667;5;5.7142857143;6.4285714286;7.1428571429;7.8571428571;8.5714285714;9.2857142857;10;10.1428571429;10.2857142857;10.4285714286;9.5714285714;9.7142857143;9.8571428571;10;10.2;9.4;8.6;8.8;7;4.2;2.4;0;0;0;0;0;0;9;39;43;56;137;134;203;387;452;349;684;950;1275;1666;2155;1893;3609;4129;4640;5484;6105;6722;7940;10945;11976;14364;16945;19767;23743;25781;29583;36399;39822;41185
France Martinique;375265;1060;158;42.1035801367;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;8;11;14;13;16;20;29;35;40;49;53;60;67.5;75;87;98.6666666667;110.3333333333;122;127;130
France Mayotte;272815;375;233;85.4058611147;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;4;5;9;22;34;38.6666666667;43.3333333333;48;60;69.5;79;91;102;113
France Reunion;895312;2500;394;44.0070053791;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;6;7;9;10.5;12;14;28;45;64;71;94;111;135;145;183;203.5;224;247;281;308
France Saint Barthelemy;9877;21;6;60.7471904424;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;5;5.3333333333;5.6666666667;6;6;6;6
France Saint Martin;38666;53;35;90.5188020483;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;1;1;2;3;3.3333333333;2.6666666667;3;6;7.5;9;9.8;10.6;11.4;12.2;13;15.3333333333;17.6666666667;20
France Saint Pierre and Miquelon;Not defined;Not defined;1;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
French Guiana;268700;82200;86;32.0059545962;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5.25;5.5;5.75;6;6.25;6.5;6.75;7;11;12;13;14;15;18;19;20;23;28;31;34;37;40;43;47;51;54
French Polynesia;280908;3660;55;19.5793640623;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;6;11;15;18;21.5;25;27.5;30;31.5;33;34.5;36;36.5;37;38
Gabon;2225734;257670;80;3.5943198963;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;4.5;5;5.5;6;7.8;9.6;11.4;13.2;15;17;20
Gambia;2416668;10120;9;0.3724135876;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;3;3.3846153846;3.7692307692;4.1538461538;4.5384615385
Georgia;3989167;69490;348;8.7236257595;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;3;3;3;4;7;10;13;15;19.5;24;24.5;25;30;33;33.5;34;38;40;43;48;52;59;67;72;76;80;87;88;100;107;114;131
Germany;83783942;348560;137698;164.3489154521;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4.3333333333;4.6666666667;5;8;10;12;12.25;12.5;12.75;13;13.5;14;15;16;16.0714285714;16.1428571429;16.2142857143;16.2857142857;16.3571428571;16.4285714286;16.5;16.5714285714;16.6428571429;16.7142857143;16.7857142857;16.8571428571;14.9285714286;15;24;43;41;70;119;142;172;234;438;603;715;946;1053;1300;1702;1811;3333;4152;5262;6627;8482;11407;14213;18573;20769;23289;27246;30970;34974;41331;48104;54959;59073;63691;68514;74068;80742
