Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;Last Trend
Switzerland Jura;73419;88;189;257.42655171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1671872287;0.1630547206;0.1576958957;0.1593286894;0.16397991;0.1660701237;0.173576818;0.1729498919;0.1604471568;0.1457460261;0.1356013519;0.119507721;0.1032503065;0.0808869161;0.0659060256;0.0553012548;0.0478444252;0.0447058498;0.0357005288;0.0303681092;0.024435316;0.0266900961;0.0287171348;0.0300371782;0.0285643588;0.0238785039;0.0188604693;0.0124101932;0.0080791331;0.0059214612;0.006097155;0.0053191489
Switzerland Lucerne;409557;1493;599;146.2555883552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2022465731;0.2048510782;0.1989374002;0.1800937453;0.1488251374;0.1248616212;0.1007186848;0.0851682957;0.070867587;0.0616620205;0.0601429026;0.0591044618;0.0549706454;0.0477980691;0.0392898776;0.034211444;0.031110941;0.030596048;0.0299606735;0.0267905403;0.0223687486;0.0173457772;0.0139278674;0.011535933;0.005033557
Switzerland Neuchâtel;176850;220;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Switzerland Nidwalden;43223;276;106;245.2398028827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1473198753;0.1374613643;0.1311516801;0.1262501561;0.1161938727;0.0980013914;0.0841347521;0.0782818003;0.0762878748;0.0767126542;0.0720551242;0.070870841;0.0702664015;0.0685225903;0.0653453023;0.0518205664;0.0410870309;0.0326159003;0.0293813121;0.0314625006;0.0334118305;0.0379456758;0.0395797368;0.0364877764;0.0307117862;0.0205515005;0.0135193481;0.0080457007;0
Switzerland Obwalden;37841;491;65;171.7713591078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1137088246;0.1165493022;0.0967376779;0.071417742;0.0502505132;0.0469730362;0.0484475014;0.0509385758;0.0478278879;0.0368868792;0.0251507676;0.0163116535;0.0130928855;0.0110256121;0.0093715678;0.0082089911;0.0072033467;0.0064805348;0.006699882;0.007751938
Switzerland Schaffhausen;81991;298;60;73.1787635228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1487442355;0.0914136846;0.0565569607;0.041601994;0.0396571828;0.0403487581;0.0413458518;0.0415816002;0.0411720886;0.0383833876;0.033691798;0.0259172765;0.0192676782;0.0153759852;0.015168608;0.0149336304;0.0168308737;0.020728143;0.0245164871;0.0256486879;0.0226558723;0.0181847976;0.0169491525
Switzerland Schwyz;159165;908;265;166.4938899884;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3216863962;0.2689180319;0.2093622102;0.1719790242;0.1461560218;0.1271847407;0.1139386211;0.1046605744;0.0928193381;0.0800258996;0.0657748747;0.0542859117;0.0478789148;0.0461620838;0.0483301006;0.0478205196;0.0443541974;0.0394577894;0.0347098038;0.0350723602;0.0429672752;0.0486576322;0.0616108901;0.0634658747;0.0616178198;0.0517344822;0.0338747108;0.0232988951;0.0153256705
Switzerland Solothurn;273194;791;343;125.5518056766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.148358541;0.1371353427;0.1329518065;0.1364412193;0.1344837581;0.1221020996;0.1042077662;0.0791024341;0.0645930261;0.0528690966;0.0516192572;0.0537920358;0.0534167619;0.0473850494;0.0358889785;0.0291616062;0.0248938479;0.0259550033;0.0302122408;0.0338252723;0.0346531191;0.0305544625;0.0253780294;0.0216885259;0.0425531915
Switzerland St. Gallen;507697;2026;680;133.9381560261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2334482846;0.2333825923;0.2418256226;0.2774269501;0.2996809753;0.3016316911;0.2856706469;0.2380575885;0.1863924039;0.1316282788;0.0975784165;0.0773355615;0.0680343459;0.0648280374;0.0661412817;0.0690978497;0.0674328362;0.0602563414;0.0485487162;0.0370405897;0.0311111713;0.0308899614;0.035759152;0.0399354219;0.0400757656;0.0362259067;0.0286475413;0.0208389587;0.0156134602;0.0125104088;0.0059171598
Switzerland Thurgovia;276472;991;308;111.4036864493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2574334297;0.235445572;0.2004804806;0.1697584836;0.1295326234;0.1110066677;0.1040156558;0.1017585225;0.0941967425;0.0803451797;0.0670497362;0.0642354862;0.066320196;0.0738059285;0.0724108493;0.0641916748;0.0471968759;0.036806491;0.0356126249;0.0421776239;0.0497599543;0.0504207321;0.0455923368;0.0369715061;0.0292697398;0.0243115991;0.0198675497
Switzerland Ticino;353343;2812;2953;835.7318526191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3522712616;0.3356121808;0.3574776764;0.3203202291;0.2668766468;0.1994923658;0.1576821928;0.1577425803;0.1786583712;0.2231289572;0.2303492196;0.2081687181;0.177686153;0.137077863;0.1177063871;0.101817721;0.1011474143;0.0978695412;0.0893162226;0.086462004;0.0730247649;0.0672437881;0.0570489924;0.0548942251;0.0474486349;0.0406298821;0.0340251418;0.0283626467;0.0242777915;0.0213163268;0.0211009611;0.0207424907;0.020473591;0.0187521615;0.0159360226;0.0127244912;0.0095802234;0.0088828152
Switzerland Uri;36433;1077;78;214.0916202344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2104893861;0.1845343051;0.1514692839;0.1243105469;0.0994524867;0.0761654372;0.0626944082;0.0463462132;0.0411408019;0.0364228438;0.033119187;0.0284581241;0.0249792251;0.0223185662;0.0223095892;0.0232505499;0.0215804766;0.0193822288;0.0156122991;0.0132479196;0.0087344537;0
Switzerland Valais;343955;5224;1707;496.2858513468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4524925726;0.4318160514;0.3855762051;0.3408848955;0.3293982248;0.3205889129;0.2954745431;0.2535008298;0.1958602815;0.1646957311;0.1310767832;0.1165066706;0.1065546929;0.105600702;0.1064750826;0.0979746642;0.088239464;0.0742928737;0.0656177932;0.0612969646;0.0572845546;0.0514621781;0.0426537006;0.0362137476;0.031904943;0.0300864048;0.0293003887;0.028022296;0.0252432576;0.0220390587;0.0185007714;0.0159533317;0.0143538128;0.014863258
Switzerland Vaud;799145;3212;4844;606.1478204831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3837825752;0.4023780988;0.4337956774;0.4201682775;0.3875485047;0.3428954422;0.2810243495;0.2848180423;0.2844075275;0.297977827;0.2646060139;0.1919253204;0.1378343719;0.0944841393;0.0902512252;0.0914176218;0.0924631488;0.0930578302;0.0793209364;0.0722947454;0.060185927;0.0534964481;0.0489253121;0.0435394677;0.0384231006;0.0307747703;0.0245235806;0.0198144663;0.0183255533;0.018919885;0.0194756072;0.0196419331;0.0172566452;0.0149483556;0.0129068323;0.0115580625;0.0104297038
Switzerland Zug;126837;239;171;134.8187043213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2123093028;0.1988371085;0.1770223959;0.1510750602;0.1233786683;0.1100819042;0.1066819197;0.1090093393;0.1172531474;0.112104648;0.100598632;0.0798697236;0.0568448151;0.0464860991;0.041880762;0.0493085587;0.0555215503;0.0538897848;0.0483986421;0.0383465256;0.0321509167;0.0282278585;0.0258276929;0.0230278149;0.018081164;0.0121726258;0.0076557426;0.0051101969;0.0034406996;0
Switzerland Zurich;1520968;1729;3149;207.0392013507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2680328427;0.235930917;0.2178832856;0.2467004416;0.3034785544;0.3406208394;0.3581653348;0.3104265981;0.2703816844;0.2544880559;0.2612554599;0.2756759253;0.2524339109;0.2189436669;0.1717882023;0.1428272291;0.1350297127;0.1333063647;0.1315089314;0.1198409434;0.1041228375;0.0840664244;0.0665149371;0.0536897828;0.0535358646;0.0601341899;0.0674955058;0.0675087705;0.0556726124;0.042979613;0.0318846465;0.0294945066;0.0313916305;0.0323436732;0.0304767662;0.0243463916;0.0184106746;0.0137433541;0.0111449487;0.0113831626;0.0112395633
Syria;17500658;183630;33;0.1885643386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1066819197;0.0793353256;0.0629512528;0.0542475328;0.0514473818;0.0489228801;0.0466351394;0.0457109574;0.0459737582;0.0472665938;0.0563908532;0.059702857;
Taiwan;23816775;35410;395;1.6584949054;;;;;;;;;;;;;;;;;0.0712787142;0.0992888411;0.113060754;0.0994159339;0.0709986962;0.0450061303;0.0300073932;0.0237584024;0.018894705;0.0152715924;0.015041815;0.0219911623;0.0294563229;0.0373741278;0.0411675544;0.0428798788;0.0452802691;0.0466351394;0.0516192572;0.05079207;0.0483301006;0.04338972;0.0388529257;0.0446696187;0.0499022676;0.0573712634;0.0557655318;0.0441578791;0.0336602527;0.0241136891;0.0225964795;0.0202122327;0.0170032576;0.0139115471;0.0127646611;0.0134619786;0.0159201214;0.0216857712;0.0344026957;0.0558996228;0.0840384231;0.1256064151;0.1516816876;0.176549686;0.1818157867;0.169853809;0.1605434927;0.1398458199;0.1297078126;0.1132821044;0.0989304333;0.0848606359;0.0708016566;0.0602215488;0.0527128161;0.0451638798;0.0394649159;0.0345286491;0.0299453545;0.0273331845;0.0245835739;0.0228283803;0.0200238939;0.0158034049;0.011265575;0.0077774994;0.0059310673;0.0067593512;0.0073677787;0.0075428251;0.0062188051;0
Tanzania;59734218;885800;94;0.1573637408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0346531191;0.0245883653;0.0407714065;0.0665800101;0.0880046641;0.0962893893;0.0806240865;0.0557655318;0.0345332774;0.024709971;0.029883572;0.0347334774;0.0392898776;0.0486576322;0.0608783473;0.086284873;0.11351937;0.1362193665;0.141825611;0.1794984897;0.2008737584;0.0681818182
Thailand;69799978;510890;2672;3.8280814358;;;;;;;;;;;;;0.108942773;0.0885829288;0.0790621107;0.0726939814;0.0687902451;0.0668553632;0.0651588477;0.0588319262;0.0485319617;0.0347012893;0.0216468836;0.0130040478;0.0081473127;0.0070675775;0.0063452841;0.0079371304;0.009955144;0.0120569718;0.0123435338;0.0106506195;0.008873984;0.0070179744;0.0069690627;0.0069208281;0.0130524063;0.0195350254;0.0263383091;0.0287789982;0.0248801462;0.0206294122;0.0167226118;0.0186996826;0.0221607733;0.0248734742;0.0280055249;0.0288063991;0.0279990562;0.0262031668;0.0312618725;0.0512869657;0.0745699318;0.0983109531;0.1337867067;0.1716710059;0.2104893861;0.2396090354;0.2497065387;0.2381128483;0.230758908;0.255552447;0.2721077607;0.2775392464;0.2535998424;0.2047470193;0.1582178285;0.1239288742;0.1100846313;0.1032478492;0.1001403773;0.0961416713;0.0888071368;0.0784904949;0.067254045;0.0587155313;0.0507112619;0.0426657112;0.0370379638;0.0320588612;0.029954464;0.0276772103;0.0244636421;0.0205626978;0.0160577906;0.0139034592;0.012556529;0.0109723799
Togo;8278724;54390;81;0.9784116489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0900353442;0.08301751;0.0701386212;0.0612947864;0.0641589561;0.0721951771;0.0803988861;0.0784989551;0.0677158332;0.0573712634;0.0702306511;0.0977530633;0.1261442294;0.1357646058;0.1124410834;0.0777728583;0.0436852441;0.0254538625;0.0152488665;0.0126998046;0.0128506008;0
Trinidad and Tobago;1399488;5130;114;8.1458361915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0919816856;0.0622714932;0.0672697335;0.0673007214;0.0648443168;0.0663895891;0.0601967675;0.055913152;0.0477515518;0.045397039;0.041717641;0.0358487011;0.0288676059;0.0205446036;0.0152226366;0.0121949765;0.012043343;0.0118954347;0.0108807916;0.0094083737;0.0070886735;0.0045637942;0
Tunisia;11818619;155360;822;6.9551273292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1254543027;0.1478311049;0.2095428088;0.2483538941;0.2684832476;0.24915131;0.228630356;0.2520570084;0.2650156238;0.2777078946;0.2605877401;0.2141114445;0.1814533628;0.1540653644;0.1362193665;0.1170336693;0.0984738208;0.0914799319;0.0850912141;0.0788213722;0.0689993425;0.0528754;0.0395186399;0.0303647369;0.0275622148;0.0280354318;0.0283394462;0.0293233316;0.0303555136;0.0329895954;0.0538461538
Turkey;84339067;769630;74193;87.9699084174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9307238015;0.7867928673;0.6349259976;0.4784705911;0.3680626854;0.3602544178;0.3781872294;0.3985157031;0.363787532;0.299876747;0.2437923654;0.2068674573;0.1883558703;0.1703449803;0.1577187741;0.1444510345;0.13674834;0.129582958;0.1235536144;0.1194206213;0.1154281965;0.110838323;0.103849249;0.0946430499;0.0842847198;0.0752059116;0.0691866498
US;331002651;9147420;667801;201.7509521397;;;;;;;;;;;;;;;;;;;;0.0110514014;0.010930585;0.0108123821;0.013318512;0.0183082513;0.023948576;0.0277691203;0.0272189091;0.0241136891;0.0203387863;0.0183562813;0.01802527;0.0177059896;0.0781498923;0.1732409826;0.2806314149;0.3431122318;0.2998321877;0.2018504252;0.1058928412;0.0660746416;0.0567179599;0.0916442568;0.1345927061;0.1835728112;0.2441521605;0.2718535324;0.3202144371;0.3414705815;0.3274812779;0.3457887519;0.3379310799;0.3480166881;0.35875559;0.336312437;0.3135805519;0.2914804059;0.2982238474;0.3012847942;0.3504077077;0.3923087885;0.4167094212;0.4271962169;0.3845650291;0.3382108804;0.2920311483;0.2700773992;0.2506128777;0.2375767981;0.2218000959;0.2018019424;0.1822663263;0.1639374813;0.1538698713;0.1464115839;0.1396802587;0.1309039948;0.1192244712;0.106903878;0.0952918173;0.0870392033;0.0818383458;0.0778069391;0.0727036441;0.0661267547;0.0588656154;0.0529526514;0.0491033412;0.0494240591
US Alabama;4903185;131171;4345;88.6158690729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3766935056;0.3288481579;0.3004435599;0.2778862085;0.2492942744;0.308006488;0.3382593472;0.3619204755;0.3313100138;0.2383419023;0.1775865902;0.1300080104;0.1203335986;0.1220234897;0.1254390076;0.1330706952;0.1288458528;0.1197569491;0.1105073998;0.1084042083;0.1097752563;0.109912732;0.1066819197;0.0954430185;0.082607186;0.0704617309;0.0623369587;0.0564065159
US Alaska;731545;1477953;300;41.0090971847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2997799472;0.2716977157;0.250878384;0.2436954541;0.217479009;0.1848107103;0.1449206026;0.1145236346;0.095167003;0.0889151121;0.0880755963;0.0847947075;0.0799579594;0.0754244613;0.0706206922;0.0662474901;0.0579990233;0.0531501362;0.0457281195;0.042165421;0.0374745172;0.0316875825;0.023890785
US Arizona;7278717;294207;4234;58.1695922509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.189207115;0.2473865521;0.3209215131;0.4158783252;0.4850472579;0.5426324901;0.5417185518;0.4977998939;0.440979374;0.3562933964;0.2963650061;0.2392118881;0.2081884248;0.1753932411;0.1526730923;0.1420177301;0.1283355747;0.1247870826;0.1192979253;0.1190829435;0.1116645097;0.0954860727;0.0825635186;0.0704835836;0.0687170328;0.0667268538;0.0633013932;0.0568216133;0.0476046281;0.0455305556;0.0686521959
US Arkansas;3017804;134771;1620;53.681418674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3677823999;0.4115069211;0.4640176595;0.4392679287;0.3356857315;0.2679408129;0.2175910521;0.2150265965;0.1908051573;0.1586271939;0.1183425618;0.0931004284;0.089832528;0.0964112331;0.1033402574;0.1010617413;0.0956617132;0.0875352467;0.0824475542;0.0778645783;0.0771268753;0.0767034909;0.0731484056;0.0684953486;0.0631708266;0.06104802;0.0611997805;0.0615307057;0.0325047801
US California;39512223;403466;26182;66.2630396675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1856834996;0.2148128099;0.227089789;0.2126405349;0.1940584222;0.1757337467;0.156456742;0.1734216876;0.2035697926;0.2715281092;0.3108081068;0.3094096293;0.2834941513;0.2252503169;0.1990961302;0.1733257913;0.1778131782;0.193886053;0.2103882634;0.2313416304;0.22485882;0.2073989455;0.1764702317;0.1493021236;0.1367297057;0.1291200844;0.1312346071;0.1252145358;0.1168557742;0.1025033733;0.0904329199;0.0829326888;0.0756241366;0.0703654044;0.0609154738;0.0537110567;0.0466844091;0.0454537549;0.0719783819
US Colorado;5758736;268431;8280;143.7815520628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4516920804;0.3172070954;0.2234944921;0.1644867627;0.1567977494;0.1833749701;0.2291434603;0.2644600286;0.2749222181;0.2694524102;0.2495212497;0.2445207617;0.24201508;0.2381883345;0.2398102206;0.21557146;0.1853232062;0.1489270418;0.1180792505;0.1070821653;0.104072928;0.1073144672;0.0998744425;0.0844737086;0.0686159252;0.0647708371;0.0646075978;0.0663106303;0.0696257014;0.0606672422;0.0543642613;0.0443129328;0.0426898376
US Connecticut;3565287;12542;15884;445.5181307984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5830770128;0.5471644488;0.4671461773;0.4255034586;0.3686003704;0.3987120035;0.4146372968;0.3919759527;0.3312644722;0.267590598;0.2545876563;0.2473012158;0.2376392803;0.2085559091;0.1863946797;0.1617982271;0.1442058994;0.141725699;0.1344176502;0.1375891234;0.1352064086;0.1298945427;0.1181778196;0.097762761;0.088048396;0.0786928431;0.0725535803;0.0697133171;0.0765164351
US Delaware;973764;5047;2075;213.0906461935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2421015078;0.2330732542;0.247866224;0.2468985482;0.2465031049;0.2392027681;0.2210028635;0.2056736453;0.188842607;0.1702890443;0.1539888582;0.1428032021;0.1521239582;0.1590020167;0.1761234618;0.1866827024;0.1812604997;0.1688074301;0.1488989999;0.1368929761;0.1172814755;0.098072356;0.0821739305;0.077105414;0.0764455743;0.0302879841
US District of Columbia;705749;158;2350;332.9795720575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1808612863;0.216563085;0.316074013;0.3579060687;0.369175965;0.3336021605;0.2560935946;0.2356948045;0.2233595679;0.2368400246;0.2294668205;0.2029458329;0.1740829214;0.1611635199;0.1659192125;0.173936427;0.1750421996;0.1690061509;0.1571398166;0.1465933337;0.1344505711;0.1283736558;0.119541566;0.1144466617;0.106793486;0.0911515111;0.0766235865;0.0623337448;0.0577440555;0.0559254357;0.0696404188
US Florida;21477737;138887;22897;106.6080658311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1676415488;0.2240499804;0.3099383027;0.3905071592;0.43393625;0.4166180146;0.4169849132;0.383394145;0.3835942158;0.3716256027;0.3303821822;0.3147164068;0.2922267221;0.2842312814;0.2834775449;0.2646768609;0.2701524301;0.260707928;0.2541785785;0.239529722;0.2055993703;0.1858122952;0.1616473163;0.1563174198;0.1502202246;0.1447707933;0.1313657869;0.1096704453;0.0911722326;0.0776880241;0.068302173;0.0620648811;0.0584708336;0.0558058378;0.0532817181;0.0478888911;0.0171471725
US Georgia;10617423;148959;15669;147.5781835197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4193844478;0.4217295767;0.4010039832;0.351685936;0.3208166989;0.3333697538;0.3495357704;0.346884218;0.3141548968;0.2762042515;0.2584679295;0.2558245848;0.2624557467;0.251997293;0.2321299568;0.1981086973;0.1842870386;0.1787771571;0.1866358413;0.1923288921;0.1657385994;0.131364197;0.0965831988;0.0954754139;0.1069424512;0.1195963662;0.1225490466;0.107001622;0.0851198271;0.0667753038;0.0577185852;0.055915487;0.0559711166;0.0455061053
US Guam;162742;543;135;82.9533863416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2433991174;0.1944808901;0.1698988742;0.1445204812;0.133893419;0.1034317174;0.0830533804;0.0781105726;0.0891932923;0.0950397698;0.0907172171;0.0909803259;0.0867335332;0.0923641942;0.0850473013;0.0665800101;0.0475937856;0.0310391697;0.0254724908;0.0182129417;0.0134344138;0.0088336653;0.0050001559;0
US Hawaii;1415872;16635;530;37.4327622836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3702183532;0.3408266613;0.2961923171;0.2394944261;0.198583981;0.1540021405;0.1402737373;0.1422427017;0.1617046297;0.1628756245;0.1546048119;0.1391378165;0.1292961539;0.1293831855;0.1164620919;0.1023586196;0.0789067104;0.0657413933;0.0544644785;0.0488303413;0.0450259343;0.041572065;0.0371200677;0.0316271614;0.02722403;0.0251450677
US Idaho;1787065;214045;1587;88.8048280281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2716977157;0.2652197672;0.3383505165;0.4052258217;0.4142135624;0.343304137;0.2650393837;0.2323318742;0.2402572741;0.2701891124;0.2709858567;0.2426905357;0.1867047754;0.1256926942;0.0784898428;0.0491713952;0.0442902999;0.044243263;0.0453046417;0.0402135002;0.0308847061;0.0219965105;0.0203066347;0.0840163934
US Illinois;12671821;143793;25733;203.0726286301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3243050208;0.4142135624;0.5131749175;0.5728338887;0.5892544371;0.5362305461;0.4499888572;0.3715332351;0.3136962724;0.27649988;0.2558765277;0.2467268409;0.2378262945;0.241820667;0.2197528437;0.2046896553;0.1879080891;0.1678095911;0.1573093398;0.1456608997;0.1405924856;0.1314619657;0.1197356718;0.1097822143;0.1022645222;0.0988371542;0.096021971;0.0909469724;0.0833690028;0.0756887283;0.0690519159;0.0616328601;0.0463546538
US Indiana;6732219;92789;9542;141.7363279477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.197494774;0.2309969626;0.2736617335;0.316074013;0.3750845794;0.4454756206;0.4714547144;0.4756255798;0.4331336815;0.3833951021;0.3763706852;0.3642754653;0.3564163575;0.3212796105;0.2693122032;0.2285128148;0.2013444555;0.1884519895;0.1756617624;0.1603378403;0.1442496849;0.1323096197;0.1197229143;0.108233815;0.0959803403;0.08626691;0.0795899215;0.0730310767;0.064887448;0.05585294;0.0495602004;0.0655499721
US Iowa;3155070;144669;2141;67.8590332386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1001908367;0.1201687828;0.1525720491;0.1839566242;0.2442541544;0.2869630544;0.307459695;0.2991017419;0.2545086603;0.2188366197;0.2074357068;0.2222845653;0.2346306197;0.2396580742;0.2245622508;0.1986967705;0.1756338383;0.1517905268;0.1367613267;0.1248021767;0.1187068955;0.1134545343;0.1058461729;0.1014318762;0.0997354996;0.098536573;0.0933086469;0.0854389646;0.0811493816;0.0768187377;0.0770322476;0.0731829574
US Kansas;2913314;211754;1588;54.5083708793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4035716208;0.3260829012;0.2693035456;0.2315936651;0.2453017995;0.2533472278;0.2681186311;0.2643616997;0.2470405268;0.2244704187;0.1929586036;0.1693247845;0.1492957268;0.1379984874;0.1274500249;0.1187216103;0.1079065583;0.1010163809;0.0986909139;0.0935633721;0.0917263837;0.0823306346;0.072488138;0.0602811257;0.0495792898;0.0456391701;0.06291834
US Kentucky;4467673;102269;2291;51.2794915832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1928162828;0.2063224072;0.2321731024;0.3048038402;0.3265198641;0.3191099593;0.2971208949;0.244017184;0.2376448733;0.2298112493;0.2513471712;0.2406951571;0.2147498483;0.19197964;0.1670206423;0.1580086029;0.1480614645;0.1363698292;0.1146537332;0.0899018023;0.0807582907;0.0860407047;0.1156813075;0.1365447062;0.1423490557;0.122907591;0.0871910193;0.0666707962;0.0543505368;0.0366515837
US Louisiana;4648794;111898;22532;484.6848451448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4492826246;0.4023398762;0.4044350532;0.3918255101;0.3794491737;0.360113626;0.3360865298;0.3254559114;0.3034908786;0.2745789179;0.2527245207;0.2185183608;0.1865982354;0.1693923058;0.1701689972;0.2133724219;0.2417840582;0.2568240126;0.229141273;0.1801834446;0.14302682;0.1082175591;0.0956611386;0.0782209705;0.0684436128;0.0557688721;0.0454015033;0.0371144799;0.0288530374;0.0247072838;0.0264680425
