Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16
China Liaoning;43746323;145900;145;0.3314564289;;2;3;4;17;21;27;34;39;41;48;64;70;74;81;89;94;99;105;107;108;111;116;117;119;120;121;121.0714285714;121.1428571429;121.2142857143;121.2857142857;121.3571428571;121.4285714286;121.5;121.5714285714;121.6428571429;121.7142857143;121.7857142857;121.8571428571;121.9285714286;122;123.5;125;125.0588235294;125.1176470588;125.1764705882;125.2352941176;125.2941176471;125.3529411765;125.4117647059;125.4705882353;125.5294117647;125.5882352941;125.6470588235;125.7058823529;125.7647058824;125.8235294118;125.8823529412;125.9411764706;126;126.5;127;127.25;127.5;127.75;128;130;132;134;136;139;140;141;141.3333333333;141.6666666667;142;143;144;144.25;144.5;144.75;145;145;145;145;145;145
China Macau;552300;29;45;8.1477457903;;1;2;2;2;5;6;7;7.2;7.4;7.6;7.8;8;9;10;10.0243902439;10.0487804878;10.0731707317;10.0975609756;10.1219512195;10.1463414634;10.1707317073;10.1951219512;10.2195121951;10.243902439;10.2682926829;10.2926829268;10.3170731707;10.3414634146;10.3658536585;10.3902439024;10.4146341463;10.4390243902;10.4634146341;10.487804878;10.512195122;10.5365853659;10.5609756098;10.5853658537;10.6097560976;10.6341463415;10.6585365854;10.6829268293;10.7073170732;10.7317073171;10.756097561;10.7804878049;10.8048780488;10.8292682927;10.8536585366;10.8780487805;10.9024390244;10.9268292683;10.9512195122;10.9756097561;11;12;15;17;17.5;18;24;24.5;25;30;31;33;37;37.5;38;41;41.6666666667;42.3333333333;43;43.5;44;44.3333333333;44.6666666667;45;45;45;45;45;45;45;45;45
China Ningxia;6301350;66400;75;1.1902211431;;1;1;2;3;4;7;11;12;17;21;26;28;31;34;37;40;43;45;47;49;53;58;64;67;70;70.25;70.5;70.75;71;71.125;71.25;71.375;71.5;71.625;71.75;71.875;72;72.5;73;73.5;74;74.5;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75;75
China Qinghai;5626722;721200;18;0.3199020673;;0;0;0;1;1;6;6.6666666667;7.3333333333;8;8.5;9;11;13;15;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
China Shaanxi;37327378;205600;256;0.6858236868;;0;3;5;15;22;35;46;56;63;87;101;116;128;142;165;173;184;195;208;213;219;225;229;230;232;236;240;241;242;245;245.0384615385;245.0769230769;245.1153846154;245.1538461538;245.1923076923;245.2307692308;245.2692307692;245.3076923077;245.3461538462;245.3846153846;245.4230769231;245.4615384615;245.5;245.5384615385;245.5769230769;245.6153846154;245.6538461538;245.6923076923;245.7307692308;245.7692307692;245.8076923077;245.8461538462;245.8846153846;245.9230769231;245.9615384615;246;246.3333333333;246.6666666667;247;248;248.3333333333;248.6666666667;249;250;253;253.3333333333;253.6666666667;254;254.3333333333;254.6666666667;255;255.3333333333;255.6666666667;256;256;256;256;256;256;256;256;256;256;256;256;256
China Shandong;95793065;153800;784;0.818430854;;2;6;15;27;46;75;95;130;158;184;206;230;259;275;307;347;386;416;444;466;487;497;509;523;532;537;541;543;544;546;749;750;754;755;756;756.4;756.8;757.2;757.6;758;758.2;758.4;758.6;758.8;759;759.2;759.4;759.6;759.8;760;760.1666666667;760.3333333333;760.5;760.6666666667;760.8333333333;761;761.3333333333;761.6666666667;762;764;767;768;768.5;769;771;772;772.3333333333;772.6666666667;773;774;774.5;775;778;778.5;779;780;781;783;783.3333333333;783.6666666667;784;784;784;784;784;784
China Shanghai;23019148;6341;628;2.7281635272;;9;16;20;33;40;53;66;96;112;135;169;182;203;219;243;257;277;286;293;299;303;311;315;318;326;328;333;333.3333333333;333.6666666667;334;334.5;335;335.3333333333;335.6666666667;336;337;337.1666666667;337.3333333333;337.5;337.6666666667;337.8333333333;338;338.5;339;342;342.5;343;343.5;344;344.6666666667;345.3333333333;346;353;354;355;358;361;363;371;380;404;409;414;433;451;468;485;492;498;509;516;522;526;529;531;536;538;543;552;555;581;607;618;620;622;628
China Shanxi;35712111;156300;194;0.5432330785;;1;1;1;6;9;13;27;31;35;39;47;66;74;81;88.5;96;104;115;119;121.5;124;126;126.5;127;128;129;130;131;131.5;132;132.25;132.5;132.75;133;133.0357142857;133.0714285714;133.1071428571;133.1428571429;133.1785714286;133.2142857143;133.25;133.2857142857;133.3214285714;133.3571428571;133.3928571429;133.4285714286;133.4642857143;133.5;133.5357142857;133.5714285714;133.6071428571;133.6428571429;133.6785714286;133.7142857143;133.75;133.7857142857;133.8214285714;133.8571428571;133.8928571429;133.9285714286;133.9642857143;134;134.3333333333;134.6666666667;135;135.3333333333;135.6666666667;136;136.3333333333;136.6666666667;137;137.25;137.5;137.75;138;146.3333333333;154.6666666667;163;166;168;172;172.5;173;179.5;186;194
China Sichuan;80418200;485000;560;0.6963597793;;5;8;15;28;44;69;90;108;142;177;207;231;254;282;301;321;344;364;386;405;417;436;451;463;470;481;495;508;514;520;525;526;526.5;527;529;531;534;538;538.1666666667;538.3333333333;538.5;538.6666666667;538.8333333333;539;539.0833333333;539.1666666667;539.25;539.3333333333;539.4166666667;539.5;539.5833333333;539.6666666667;539.75;539.8333333333;539.9166666667;540;540.3333333333;540.6666666667;541;542;543;544;545;547;547.5;548;549;550;550.6666666667;551.3333333333;552;554;555;557;558;559;560;560;560;560;560;560;560;560;560;560
China Tianjin;12938224;11305;186;1.4376007093;;4;6;8;10;14;23;24;27;31;32;41;48;60;67;69;79;81;88;91;95;106;112;119;120;122;124;125;128;130;131;132;135;135.2;135.4;135.6;135.8;136;136.0476190476;136.0952380952;136.1428571429;136.1904761905;136.2380952381;136.2857142857;136.3333333333;136.380952381;136.4285714286;136.4761904762;136.5238095238;136.5714285714;136.619047619;136.6666666667;136.7142857143;136.7619047619;136.8095238095;136.8571428571;136.9047619048;136.9523809524;137;138;139;140;141;145;148;151;155;161;166;174;175;176;178;180;180.3333333333;180.6666666667;181;181.3333333333;181.6666666667;182;183;183.3333333333;183.6666666667;184;185;185.5;186
China Tibet;3002166;1228400;1;0.033309284;;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
China Xinjiang;21813334;1660400;76;0.3484107473;;0;2;2;3;4;5;10;13;14;17;18;21;24;29;32;36;39;42;45;49;55;59;63;65;70;71;75;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76
China Yunnan;45966239;394000;184;0.4002937895;;1;2;5;11;16;26;44;55;70;83;93;105;117;122;128;133;138;139.5;141;149;153;154;156;162;168;171;171.5;172;173;174;174.08;174.16;174.24;174.32;174.4;174.48;174.56;174.64;174.72;174.8;174.88;174.96;175.04;175.12;175.2;175.28;175.36;175.44;175.52;175.6;175.68;175.76;175.84;175.92;176;176.2;176.4;176.6;176.8;177;177.2;177.4;177.6;177.8;178;180;180.5;181;181.5;182;182.5;183;184;184;184;184;184;184;184;184;184;184;184;184;184;184
China Zhejiang;54426891;102000;1268;2.3297307208;;10;27;43;62;104;128;173;296;428;538;599;661;724;829;895;954;1006;1048;1075;1092;1117;1131;1145;1155;1162;1167;1171;1172;1174;1175;1203;1205;1205.1111111111;1205.2222222222;1205.3333333333;1205.4444444444;1205.5555555556;1205.6666666667;1205.7777777778;1205.8888888889;1206;1213;1214;1215;1216.3333333333;1217.6666666667;1219;1220.3333333333;1221.6666666667;1223;1224.3333333333;1225.6666666667;1227;1231;1231.5;1232;1232.5;1233;1234;1236;1238;1239;1240;1241;1243;1247;1251;1254;1255;1257;1257.5;1258;1260;1262;1263;1264;1265;1266;1267;1267.1666666667;1267.3333333333;1267.5;1267.6666666667;1267.8333333333;1268;1268
Colombia;50882891;1109500;3233;6.3538056436;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;9;11;13;22;34;54;65;93;102;128;196;231;277;378;470;491;539;608;702;798;906;1065;1161;1267;1406;1485;1579;1780;2054;2223;2473;2709;2776;2852;2979;3105;3233
Congo (Brazzaville);5518087;341500;117;2.1203000243;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;3;3;3;4;6.5;9;11.5;14;16.5;19;19.75;20.5;21.25;22;29.6666666667;37.3333333333;45;48.75;52.5;56.25;60;69.5;79;88.5;98;107.5;117;117
Congo (Kinshasa);81340000;341500;267;0.3282517826;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;3;4;14;18;23;30;36;45;48;51;58;65;73;81;98;109;134;144;154;157.5;161;180;191.6666666667;203.3333333333;215;223;234;235;241;254;267
Costa Rica;5094118;51060;642;12.6027704894;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;9;11;13;22;23;26;27;35;41;50;69;89;117;134;158;177;201;231;263;295;314;330;347;375;396;416;435;454;467;483;502;539;558;577;595;612;618;626;642
Croatia;4105267;55960;1791;43.6268822466;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;5;6;7;8;9;10;10.5;11;12;12.6666666667;13.3333333333;14;19;25.5;32;38;49;57;65;81;105;128;206;254;315;382;442;495;586;657;713;790;867;963;1011;1079;1126;1182;1222;1282;1343;1407;1495;1534;1600;1650;1704;1741;1791
Cuba;11326616;106440;862;7.6103930777;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4.25;4.5;4.75;5;7;11;16;21;35;40;48;57;67;80;119;139;170;186;212;233;269;288;320;350;396;457;515;564;620;669;726;766;814;862
Cyprus;1207359;9240;735;60.8766737979;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;10;14;26;29.5;33;46;49;67;75.5;84;95;116;124;132;146;162;179;214;230;262;320;356;396;426;446;465;494;526;564;595;616;633;662;695;715;735
Czechia;10708981;77240;6433;60.071074923;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;5;8;12;18;19;31;36;41;91;94;141;189;253;298;396;464;694;833;995;1120;1236;1394;1654;1925;2279;2631;2817;3001;3308;3508;3858;4091;4472;4587;4822;5017;5312;5569;5732;5831;5991;6059;6111;6216;6433
Denmark;5792202;42430;6879;118.7631232474;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;4;5;6;10;16.5;23;29;35;90;262;442;615;801;827;864;914;977;1057;1151;1255;1326;1395;1450;1591;1724;1877;2046;2201;2395;2577;2860;3107;3386;3757;4077;4369;4681;5071;5402;5635;5819;5996;6174;6318;6511;6681;6879
Denmark Faroe Islands;49290;1395;184;373.3008723879;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;3;9;11;18;47;58;72;80;92;115;118;122;132;140;144;155;159;168;169;173;177;179;181;182;183;184;184;184;184;184;184;184;184;184;184
Djibouti;988000;23180;591;59.8178137652;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;3;11;11.5;12;14;18;24;30;33;40;49;50;59;90;112.5;135;142.5;150;187;214;298;363;435;591
Dominica;71986;750;16;22.2265440502;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;7;11;11.2;11.4;11.6;11.8;12;12.5;13;13.5;14;14.5;15;15.25;15.5;15.75;16;16;16;16;16;16;16
Dominican Republic;10847910;48320;3755;34.6149626979;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;5;6;7;8;9;10;11;14.3333333333;17.6666666667;21;27.5;34;72;112;202;245;312;392;488;581;719;859;901;1109;1284;1380;1488;1616.5;1745;1828;1956;2111;2349;2620;2759;2967;3167;3286;3614;3755
East Timor;1318445;14870;18;1.3652446632;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;4;6;8;18
Ecuador;17643054;248360;8225;46.6189130295;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6.5;7;10;13;13.3333333333;13.6666666667;14;15;16;17;20.6666666667;24.3333333333;28;32.5;37;58;111;199;367;506;789;981;1082;1173;1403;1595;1823;1924;1962;2240;2748;3163;3368;3465;3646;3747;4098.5;4450;4965;7161;7257;7466;7529;7603;7858;8225
Egypt;102334404;995450;2673;2.6120247888;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;15;32;49;55;59;60;67;80;109;110;150;196;226;256;285;294;327;366;402;456;495;536;576;609;656;710;779;865;985;1070;1173;1322;1450;1560;1699;1794;1939;2065;2190;2350;2505;2673
El Salvador;6486205;20720;164;2.5284430572;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;5;9;13;16;19;24;30;32;36.5;41;46;56;62;69;78;93;103;117;118;125;137;149;159;164
Equatorial Guinea;1402985;28050;51;3.6351065763;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;6;6.75;7.5;8.25;9;10;11;12;12.5;13;13.5;14;14.5;15;15.5;16;16.4;16.8;17.2;17.6;18;18.75;19.5;20.25;21;31;41;51;51
Eritrea;3546421;101000;35;0.9869104655;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4;6;8;10;12;13.5;15;18.5;22;25.5;29;30;31;32;33;33.5;34;34.2;34.4;34.6;34.8;35;35
Estonia;1326535;42390;1434;108.1011808961;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;3;10;10.5;11;11.5;12;16;47.5;79;115;171;205;225;258;267;283;306;326;352;369;404;538;575;645;679;715;745;779;858;961;1039;1097;1108;1149;1185;1207;1258;1304;1309;1332;1373;1400;1434
Ethiopia;114963588;1000000;92;0.0800253381;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;5.5;6;7.5;9;10;11;11.5;12;13.3333333333;14.6666666667;16;18.5;21;23;26;29;32;35;38;43;44;52;55;56;65;69;71;74;82;85;92
Fiji;896445;18270;17;1.8963795883;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;3;4;5;5.25;5.5;5.75;6;6.25;6.5;6.75;7;9.5;12;13;14;15;15.3333333333;15.6666666667;16;16.1666666667;16.3333333333;16.5;16.6666666667;16.8333333333;17
Finland;5540720;303890;3369;60.804371995;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;6;7.5;9;10.5;12;15;19;23;30;40;59;107;155;225;244;277;321;336;400;450;523;626;700;792;880;958;1041;1167;1240;1352;1418;1446;1518;1615;1882;1927;2176;2308;2487;2605;2769;2905;2974;3064;3161;3237;3369
France;65273511;547557;145960;223.6129139736;;0;0;2;3;3;3;4;5;5.3333333333;5.6666666667;6;6.7142857143;7.4285714286;8.1428571429;8.8571428571;9.5714285714;10.2857142857;11;11.1428571429;11.2857142857;11.4285714286;11.5714285714;11.7142857143;11.8571428571;12;12.2;12.4;12.6;12.8;13;13.2;13.4;13.6;13.8;14;18;38;57;100;130;191;204;285;377;653;949;1126;1209;1784;2281;2971;3661;4469;4499;6633;7652;9043;10871;12612;14282;16018;19856;22304;25233;29155;32964;37575;40174;44550;52128;56989;59105;64338;68605;70478;74390;78167;82048;86334;90676;93790;120633;124298;130253;133470;145960
France Martinique;375265;1060;158;42.1035801367;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;3;3;3;9;12;15;16;19;23;32;38;44;53;57;66;73.5;81;93;104.6666666667;116.3333333333;128;135;138;143;145;149;151;152;154;154.5;155;155.6666666667;156.3333333333;157;157.5;158;158
France Mayotte;272815;375;233;85.4058611147;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;3;6;7;11;24;36;40.6666666667;45.3333333333;50;63;72.5;82;94;105;116;128;134;147;159;171;177.5;184;191;196;201.5;207;217;225;233
France Reunion;895312;2500;394;44.0070053791;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;6;7;9;10.5;12;14;28;45;64;71;94;111;135;145;183;203.5;224;247;281;308;321;334;344;349;358;360;362;382;388;389;391;392;393;394
France Saint Barthelemy;9877;21;6;60.7471904424;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;5;5.3333333333;5.6666666667;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
France Saint Martin;38666;53;35;90.5188020483;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;3;4;4.3333333333;4.6666666667;5;8;9.5;11;11.8;12.6;13.4;14.2;15;17.3333333333;19.6666666667;22;23;24;32;32.3;32.6;32.9;33.2;33.5;33.8;34.1;34.4;34.7;35;35
France Saint Pierre and Miquelon;Not defined;Not defined;1;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1
French Guiana;268700;82200;86;32.0059545962;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5.25;5.5;5.75;6;6.25;6.5;6.75;7;11;12;13;14;15;18;19;20;23;28;31;34;37;40;43;47;51;54;57;61;66.5;72;74.5;77;83;84;85;86;86;86;86;86
French Polynesia;280908;3660;55;19.5793640623;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;6;11;15;18;21.5;25;27.5;30;31.5;33;34.5;36;36.5;37;38;39;40;41;42;47;51;51.5;52;52.5;53;55;55;55;55
Gabon;2225734;257670;80;3.5943198963;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;4;5;5.5;6;6.5;7;8.8;10.6;12.4;14.2;16;18;21;21.75;22.5;23.25;24;30;34;44;45;46;49;57;68.5;80;80
Gambia;2416668;10120;9;0.3724135876;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;3;3;3;3;3;4;4.3846153846;4.7692307692;5.1538461538;5.5384615385;5.9230769231;6.3076923077;6.6923076923;7.0769230769;7.4615384615;7.8461538462;8.2307692308;8.6153846154;9;9;9;9;9;9
Georgia;3989167;69490;348;8.7236257595;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;3;3;3;4;7;10;13;15;19.5;24;24.5;25;30;33;33.5;34;38;40;43;49;54;61;70;75;79;83;90;91;103;110;117;134;155;162;174;188;196;211;218;234;242;257;272;300;306;348
Germany;83783942;348560;137698;164.3489154521;;0;0;0;0;0;1;4;4.3333333333;4.6666666667;5;8;10;12;12.25;12.5;12.75;13;13.5;14;15;16;16.0714285714;16.1428571429;16.2142857143;16.2857142857;16.3571428571;16.4285714286;16.5;16.5714285714;16.6428571429;16.7142857143;16.7857142857;16.8571428571;16.9285714286;17;27;46;48;79;130;159;196;262;482;670;799;1040;1176;1457;1908;2078;3675;4585;5795;7272;9257;12327;15320;19848;22213;24873;29056;32986;37323;43938;50871;57695;62095;66885;71808;77872;84794;91159;96092;100123;103374;107663;113296;118181;122171;124908;127854;130072;131359;134753;137698
Ghana;31072940;227540;641;2.0628881593;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;6.5;7;9;11;16;19;23;27;53;93;132;137;141;152;156.5;161;195;204;205;209.5;214;250.5;287;313;378;393;408;566;601;636;638.5;641
Gibraltar;33691;10;131;388.8278768811;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;3;8;10;11.6666666667;13.3333333333;15;18.6666666667;22.3333333333;26;35;55;56;65;69;75;81;88;95;98;103;109;113;120;123;127;129;129.5;130;130.5;131;131
Greece;10423054;128900;2207;21.1742163093;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;5.5;7;7.6666666667;8.3333333333;9;31;45;46;73;81;89;99;144.5;190;228;331;359;387;418;456.5;495;530;624;695;743;821;892;966;1061;1156;1212;1314;1415;1544;1613;1673;1735;1755;1832;1884;1955;2011;2081;2114;2145;2170;2192;2207
Greenland;56770;2166086;11;19.3764312137;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;4;4.5;5;6;8;10;10.125;10.25;10.375;10.5;10.625;10.75;10.875;11;11;11;11;11;11;11;11;11;11;11;11;11
Grenada;112523;340;14;12.441900767;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;7;7.6666666667;8.3333333333;9;9.25;9.5;9.75;10;12;12.2857142857;12.5714285714;12.8571428571;13.1428571429;13.4285714286;13.7142857143;14;14;14;14;14;14;14
