Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16
Bolivia;11673021;1083300;441;3.7779423167;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;10;10.5;11;11.5;12;13.5;15;19;24;27;29;30;41;58;64;70.5;86;95.5;103;109.5;117;120;133;156;165;178;221;207;201;219;233;247;282;318
Bosnia and Herzegovina;3280819;51000;1167;35.5703865407;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;3;3;5;7;11;13;18;24;25;26;38;61;87;90;123;133;161;169;180;224;240;299;343;394;421;470;490;531;528;538;598;628;667;664;688;686;669;663;651;634
Botswana;2351627;566730;15;0.6378562587;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3.4;3.8;4.2;4.6;5;6.75;8.5;10.25;12;12.2857142857;12.5714285714;12.8571428571;11.1428571429;10.4285714286;10.3142857143;10.2
Brazil;212559417;8358140;30425;14.313644829;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;4;8.5;13;16.5;20;25;31;37;51;150;154.5;160;198;319;368;612.5;780;1004.5;1521;1890;2201;2495;2908;3266;3747.5;4094;4379;5396;6464;7423;8263;9339;9584;10237;11787;13616;15107;16221;16823;17936;18851;19545;21484;22381
Brunei;437479;5270;136;31.0872064716;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;11;24;37;40;50;54;56;68;75;78;83;88;90;103;98;90;78;80;76;73;73;63;58;56;52;47.1666666667;44.3333333333;31.5;26.6666666667;21.8333333333;21;16;10;9;7;5;3
Bulgaria;6948445;108560;800;11.5133673793;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;6;6;14;22;39;49;50;65;90;91;124;160;183;196;212;235;249;270;290;295;307;332;330;363;358;340;344;348;359;351;354;342;330;329;326;314;325;343
Burkina Faso;20903273;273600;546;2.6120311398;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;3;15;17.5;19;32;39;62;71;95;110;142;145;171;196;210;231;243.5;262;255;262;254;270;265;270;268;291;283.5;277;275;266.5;267;260;258
Burma;Not defined;Not defined;85;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;10;14;14;16.5;19;19.5;20;20.5;21;21.3333333333;19.6666666667;20;19;29;31;48;48;56.5;65
Burundi;11890784;25680;5;0.042049372;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;3;3;3;3;3;3;3;3;5;5;4;3;3;2
Cambodia;16718965;176520;122;0.7297102422;;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;4;6;14.6666666667;23.3333333333;32;34;36;50;52;82;85;89;93;94.5;94;94;87.3333333333;82.6666666667;76;74.5;73;63;61.25;30.5;27.75;24;21;21.5;20.5;19;19;15;13;12.5;12
Cameroon;26545863;472710;996;3.7519970626;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;4;10;11.5;13;19;26;38;54;64;73;81;89;113;133;160;183;221.5;293;489;528;610;602;628;655;692;729;712;695;675;655;689;690
Canada;37742154;9093510;30796;81.5957668977;;0;0;0;0;1;1;2;2;2;4;4.2;4.4;4.6;4.8;5;6;7;7.1;6.2;6.3;5.4;5.5;5.6;3.7;3.6;3.5;3.4;3.45;3.5;2.75;2;2.2333333333;2.4666666667;2.7;3.6;4.5;5.4;6.3;12.2;16.1;19;21.75;24.5;28.25;40;44.6666666667;54.3333333333;67;68;96;104;177;176;226;386;440;615;754;884;1213;1392;1998;2698;3130;3912;4478;5367;6017;6972;8044;8899;10480;11491;11698;14287;14475;15082;15890;16612;17377;17740;18019;18282;18508;18649;19525
Canada Alberta;4067175;640330.46;1996;49.075832734;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;7;13;19;24;29;34;39;56;74;97;119;145;193;255;294;346;339;462;513;547.5;582;605;616;657;850;876;880;922;949;1014;1040;937;909;985.5;1028.5;1071;1180;1179;1027
Canada British Columbia;4648055;922503.01;1561;33.5839399491;;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;4;4.1;4.2;4.3;3.4;3.5;3.6;3.7;3.8;3.9;4;4.25;3.5;3.75;2;2.15;2.3;2.45;2.6;2.75;2.9;3.05;3.2;3.4333333333;3.6666666667;3.75;6.5;7.25;15;17.75;20.5;25.25;28.5;31.75;38.5;56.25;60.5;64.6666666667;94.3333333333;135.5;174;218;250;400;421;440;581.5;632;679;740.5;815.5;854;867;868.5;881;890;903;779;786.5;794;661.5;620;611;565.5;561;540.5;520;490.5;450;440
Canada Manitoba;1278365;552370.99;250;19.5562300282;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;6;7;8;15;17;17.5;18;20;20.5;21;35;36;35;59;66;89;95;112;150;164.5;174.5;183;189.5;196;184;185;191;179;170;150;144.3333333333;121.6666666667;83
Canada New Brunswick;747101;71388.81;117;15.6605331809;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;6;8;11;13;15;17;17.3333333333;17.6666666667;18;24.5;32;44;50;64;62;62;70;78;78.3333333333;78.6666666667;80.6666666667;85.3333333333;87;81;75;67;62;48;48;46.5;36;26
Canada Newfoundland and Labrador;519716;370514.08;252;48.4880203804;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;4;6;9;24;35;58.5;82;102;120;134;147;149;172;180;191;200;208;202;193;171.5;150;137;121;107;96;93.5;72;69
Canada Northwest Territories;41786;1143793.8600000001;5;11.9657301489;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;4;4.5;5;5;5;4;4;4;4;4;4;3;3
Canada Nova Scotia;923598;52942.27;579;62.6896117142;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;12;14;15;21;28;41;51;68;73;90;110;122;122;140;161;179;192;215;234;252;259;258;269;317;318;323;347;370;376;386
Canada Ontario;13448494;908699.33;9840;73.168043946;;0;0;0;0;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1.6666666667;2.3333333333;3;5.5;8;12;15;17;18;19;22;25;26;30;31.3333333333;35.6666666667;36;65.5;68;89;159;165;200;235;283;349;396;469;552;647;816;920;1065;1251;1529;1781;2171;2536;2947;3253;3929;3844;4138;4588;4901;5243;5504;5694;5764;5987;6055;7047
Canada Prince Edward Island;142907;5686.03;26;18.193650416;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;3;3;3;5;7;9;11;13.5;17;20;20.5;20;20.5;21;20.5;21;21.5;20;18.1428571429;16.2857142857;14.4285714286;11.0714285714;7.7142857143;4.8571428571;4.5;4
Canada Quebec;8164361;1356625.27;15857;194.2221810133;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;3;4;5.3333333333;6.6666666667;8;9;16;19.5;23;49;73;93;119;137;176;215;622.6666666667;1006.3333333333;1334;1623;2006;2476;2816;3380;4088;4517;5397;5962;6841.5;7725;7952;8327;8689;9280;9653;9794;10006;10127;10086;10249;10339
Canada Recovered;Not defined;Not defined;0;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada Saskatchewan;1098352;588243.54;305;27.7688755517;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;7;7.5;8;16;20;26;52;66;72;83.5;95;112.5;132;154;163;176.5;185;190;200;208.5;197;188.5;188;182;176;170.5;155;142;130;118;111;99
Canada Yukon;35874;474712.68;8;22.3002731783;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;4.3333333333;4.6666666667;5;5.5;6;6.2;6.4;6.6;6.8;7;7.3333333333;4.6666666667;5;4;3.6666666667;3.3333333333;3;2.5;2
Cape Verde;555987;4030;56;10.0721779466;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;3;2;3;3.5;4;4.5;5;5.1666666667;5.3333333333;5.5;5.6666666667;5.8333333333;4;4.1428571429;4.2857142857;4.4285714286;3.5714285714;3.2142857143;2.8571428571;2.5;3;3.8333333333;4.6666666667;49.5;49.3333333333
Central African Republic;4829767;622980;12;0.2484591907;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;2;2;2;2;5;5.3;5.6;5.9;6.2;6.5;6.8;7.1;7.4;7.7;8;8.5;9;9
Chad;16425864;1259200;27;0.1643749151;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;3;3;3;3;3;5;7;7.5;7;7.5;8;8.3333333333;8.6666666667;7;7.5;8;10.3333333333;12.6666666667;15;18;17.3333333333;18.1666666667;19
Channel Islands;173863;190;457;262.8506352703;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;3;6;7.6666666667;9.3333333333;11;14;32;34;36;40;44;64;86;95;105;135;148.8333333333;162.6666666667;182;218;230;275;287;294;305;295;310;310;323;295;283.5;275;264
Chile;19116201;743532;8807;46.0708694159;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;5.3333333333;6.6666666667;8;10.5;13;23;33;43;61;74;155;200;237;332;428.6666666667;530.3333333333;624;735.5;909;1119;1273;1567;1848;2065;2294;2537;2793;3068;3303;3624;3839;4069;4194;4404;4666;4891;5018;5074;5076;5179;5242;5403
China;1439323776;9388211;83403;5.7945961423;;531;625;894;1364;2019;2795;5378;5954;7970;9589;11632;16269;19291;23216;26877;29944;33190;35408;37754;39477;38877;38672;51754;56556;56522;53883;52718;50504;47179;44490;41440;40187;37193;34887;33368;33407;18705;12570;10943;9419;7702;6050;5767;5460;5140;3769;3801;3619;3133;2755;2332;2017;1621;1071;897;797;716;619;560;535;612;638;704;740;850;952;1022;1119;1165;1221;1259;1276;1261;1238;1167;1167;1127;1148;1101;1044;1015;1012;1015;1027;995;971
China Anhui;59500510;139700;991;1.6655319425;;1;9;15;39;60;70;106;152;200;237;297;340;408;480;529;582;650;694;719;760;754;737;710;697;653;622;565;502;456;396;323;256;210.1666666667;159.3333333333;129.5;100.6666666667;79.8333333333;56;40.0243902439;28.0487804878;17.0731707317;8.0975609756;4.1219512195;3.1463414634;2.1707317073;1.1951219512;1.0528455284;0.9105691057;0.7682926829;0.6260162601;0.4837398374;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3170731707;0.2926829268;0.2682926829;0.243902439;0.2195121951;0.1951219512;0.1707317073
China Beijing;19612368;16800;593;3.0236022494;;14;22;36;41;68;79;90;110;113;138;167;190;211;227;239;252;261;274;258;257;251;241;252;233;207;189;169;159;140;121;99;84;73.3333333333;62.6666666667;58;53;44;38.5;36;33;33;29;25;25;26;27;28.6666666667;28.8333333333;29;30;25.5;25.5;26;29;38;40;51;60;69;78;94;108.5;129;126;130.5;133;136;135;126.5;124;112;102;93;81;64;50;29.5;27;22.3333333333;19.6666666667;16;12.25;11;9.75;9;11
China Chongqing;28846170;82300;579;2.007198876;;6;9;27;57;75;110;132;147;182;211;246;298;335;364;383;402;399;371;393;376;373;371;347;326;297;251;216;189;171;156;146;145;107;90;71.037037037;58.0740740741;47.1111111111;39.1481481481;32.1851851852;25.2222222222;23.2592592593;21.2962962963;16.3333333333;9.3703703704;4.4074074074;3.4444444444;1.4814814815;0.5185185185;0.5185185186;0.5185185185;0.5185185185;0.5185185186;0.5185185185;0.5185185185;0.5185185185;0.5185185185;0.5185185186;0.5185185185;0.5185185185;0.5185185186;0.5185185185;1.4814814815;1.6111111111;1.7407407407;1.8703703704;2;2.1296296296;2.2592592593;2.2222222222;2.1851851852;2.1481481481;2.1111111111;2.0740740741;2.037037037;2;1;0.8333333333;0.6666666667;0.5;0.3333333333;0.1666666667;0;0;0;0;0
China Fujian;36894216;121580;353;0.9567895412;;1;5;10;18;35;59;80;84;101;120;144;159;179;194;204;210;214;221;215;202;187;188;178;161;141;128;111;98;88;78.1666666667;69.3333333333;54.5;43.6666666667;32.8333333333;27;23;17;15.1363636364;11.2727272727;9.4090909091;6.5454545455;4.6818181818;3.8181818182;3.7878787878;3.7575757576;3.7272727273;3.6969696969;3.6666666667;3.6363636364;2.7727272727;1.9090909091;1.9090909091;1.9090909091;1.9090909091;1.909090909;1.9090909091;1.9090909091;1.9090909091;1.9090909091;5.7727272727;15.6363636364;18;20.3636363636;24.2272727273;30.0909090909;32.9545454545;38.8181818182;39.6818181818;41.5454545455;44.4090909091;46.2727272727;48.1363636364;50;47;37.3333333333;35.1666666667;33;29.2;23.4;20.6;14.8;14;12.5;10;8;6
China Gansu;25575254;454300;139;0.5434941135;;0;2;2;4;7;14;19;24;26;29;40;51;55;57;62;62.5;65;75;76;70.5;67;63;64;61.25;50.5;39.75;36;34.6470588235;30.2941176471;28.4411764706;26.5882352941;15.2352941176;11.8823529412;11.0294117647;10.1764705882;9.8235294118;7.4705882353;7.8676470588;8.2647058824;8.6617647059;9.0588235294;9.0588235294;9.0588235294;9.0588235294;25.4117647059;25.7647058824;29.1176470588;28.9705882353;28.8235294118;30.1764705882;30.1960784314;30.2156862745;30.2352941176;33.5882352941;33.1911764706;32.7941176471;32.3970588235;32;15.6666666667;15.3333333333;12;11.7857142857;11.5714285714;9.8571428571;9.4761904762;9.0952380953;8.7142857143;5;4.875;4.75;4.625;4.5;3.9583333333;3.4166666667;2.875;2.7142857143;2.4285714286;2.1428571429;1.8571428571;1.5714285714;1.2857142857;1;0.875;0.75;0.625;0.5
China Guangdong;104303132;180000;1571;1.5061867941;;26;32;53;78;111;151;207;277;354;436;535;632;725;813;869;938;981;1017;1020;1008;970;942;887;825;759;684;597;515;436;362;299;244;211;186;170;128.3333333333;106.6666666667;87;55;33.5;28;22.3333333333;19.6666666667;19;19;13.25;10.5;7.75;6;8.6666666667;9.3333333333;10;10;10.5;11;13.6666666667;19.3333333333;27;43;47.75;60.5;62.25;75;77;91;98;108;115;123;130;131;129;119;116;111;117;105;103;91;88;81;77;71;70;65;64
China Guangxi;46026629;236000;254;0.5518544493;;2;5;23;29.5;36;46;51;58;78;87;100;111;127;139;148;163;149;153.5;159;164;164;164;146;139;135;126;111;103;94;77;74;66;55;41;37;30.0476190476;28.0952380952;26.1428571429;17.1904761905;15.2380952381;14.2857142857;10.3333333333;8.380952381;7.4285714286;6.4761904762;3.5238095238;2.5714285714;1.619047619;0.6666666667;0.6666666667;0.6666666667;0.6666666666;0.6666666666;0.6666666667;0.6666666667;0.6666666667;0.9523809523;1.2380952381;1.5238095238;1.4761904762;1.4285714286;1.380952381;1.3333333333;1.2857142857;1.2380952381;1.1904761905;1.1428571429;1.0952380952;1.0476190476;1;0.6666666667;0.3333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0
China Guizhou;34746468;176000;146;0.4201865928;;1;3;3;4;5;7;9;10.5;12;29;33.5;38;46;58;63;68;78;85;94;102;118;122.5;123;111;109.5;106;100;88.0344827586;82.0689655172;75.1034482759;65.1379310345;57.1724137931;47.2068965517;37.2413793103;19.275862069;13.3103448276;11.3448275862;6.3793103448;3.4137931034;2.4482758621;0.4827586207;0.4827586207;0.4827586207;0.4827586207;0.4827586207;0.4827586207;0.4827586207;0.4827586207;0.4827586207;0.4827586207;0.4827586207;0.4827586207;0.4827586207;0.4827586207;0.4827586207;0.4827586207;-0.5517241379;-0.5862068966;-0.6206896552;-0.6551724138;-0.6896551724;-0.724137931;-0.7586206897;-0.7931034483;-0.8275862069;-0.8620689655;-0.8965517241;-0.9310344828;-0.9655172414;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
China Hainan;9171300;34000;168;1.8318013804;;4;5;8;19;22;32;39;42;45;51;61;63;71;79;95;101;109;105;109;105;104;114;112;107;100;98.5;91;85.5;69;62;51;44;37;30;24;11;10;9;6;5.5;5;2.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
China Hebei;71854202;187700;328;0.4564799147;;1;0;1;7;12;17;32;47;64;81;95;103;112;125;134;156;170;187;193;200;206;203;200;201;195;196;188;180;171.5;150;136;114;105;93.3333333333;72.6666666667;61;52;35;27.0434782609;18.0869565217;17.1304347826;12.1739130435;11.7173913043;11.2608695652;10.3043478261;9.347826087;7.3913043478;7.1014492754;6.8115942029;6.5217391304;1.5652173913;0.6086956522;0.6086956521;0.6086956522;0.6086956522;0.6086956522;0.6086956522;0.6086956522;0.6086956522;0.6086956521;0.6086956522;0.8152173913;1.0217391304;1.2282608696;1.4347826087;1.6413043478;1.847826087;2.0543478261;2.2608695652;3.2173913043;4.1739130435;6.1304347826;7.0869565217;7.5434782609;8;7.8409090909;7.6818181818;7.5227272727;7.3636363636;7.2045454545;7.0454545455;6.8863636364;6.7272727273;5.8181818182;4.9090909091;3
China Heilongjiang;38312224;454000;861;2.2473245093;;0;2;3;8;14;20;32;37;42;57;78;93;119;153;188;224;273;286;292;310;327;340;351;360;345;350;336;309;280;249;202;184.5;173;149.0909090909;120.1818181818;102.2727272727;85.3636363636;61.4545454545;55.5454545455;35.6363636364;23.7272727273;16.8181818182;10.9090909091;5;2.1666666667;1.8333333333;1.5;1.5757575758;1.6515151515;1.7272727273;1.7613636364;1.7954545455;1.8295454545;1.8636363636;1.8977272727;1.9318181818;1.9659090909;2;2.8333333333;2.9743589744;3.1153846154;3.2564102564;3.3974358975;3.5384615385;3.7211538462;3.9038461538;4.0865384615;4.2692307692;4.4519230769;4.6346153846;4.8173076923;5;5;6.6923076923;19.3846153846;39.0769230769;58.7692307692;83.4615384615;123.1538461538;151.8461538462;174.5384615385;197.2307692308;252.9230769231;331.6153846154;353.3076923077;373
China Henan;94023567;167000;1276;1.3571065646;;5;7;9;32;82;127;167;204;276;350;420;491;564;673;759;844;905;949;950;945;937;929;891;832;790;738;680;582;498;414;353;289;238;198.25;166.5;136.75;103;88.0769230769;60.1538461538;41.2307692308;26.3076923077;15.3846153846;10.4615384615;7.5384615385;5.6153846154;2.6923076923;1.7692307692;1.5961538462;1.4230769231;1.25;1.0909090909;1.1048951049;1.1188811189;1.1328671328;1.1468531468;1.1608391609;1.1748251749;1.1888111888;1.2027972028;1.2167832168;1.2307692308;1.4038461538;1.5769230769;1.75;1.9090909091;2.1515151515;2.393939394;2.6363636364;2.5454545455;2.4545454545;2.3636363636;2.2727272727;2.1818181818;2.0909090909;2;1.75;1.5;1.25;1;0.6666666667;0.3333333333;0;0;0;0;0
China Hong Kong;7061200;1108;1017;14.4026511075;;0;2;2;5;8;8.6666666667;9.3333333333;10;11;12;13;15;16;16;20;22;23;21;21;29.3333333333;39.6666666667;40;42;44;43.5;42;44;45;42;44;43.5;43;45;41;35;41;39;38;38.5;39;40;40.5;42;38;38.5;39;40;36;36;35;37;40;45;49;55;59.5;76;102;149;165;203;241;266;284;324;385;421;496;527;552;584;594;589;589;573;558;549;550;520;470;439;363;327;298;252;215
China Hubei;57237740;185900;67803;118.4585554915;;427;479.5;525;721;1006;1347;3429;4103.5;4741;5602;6904;10827;13108;16199;19116;21494;24254;26320;28573;30305;29812;36557.5;43303;48600;49096;47005;46467;45004;42366;40330;37709;36984;34554.5;32559;31420;24401;17390;11508;10088;8725;7114;5535;5301;5024;4930;3582;3521.5;3456;2974;2586;2185;1872;1453;887;695;582;468;334.1666666667;208.3333333333;134.5;93.6666666667;57.8333333333;41;28.125;20.25;15.375;11.5;7.625;3.75;2.875;2;2.1666666666;2.3333333334;2.5;2.3333333333;2.1666666667;2;1.875;1.75;1.625;1.5;1.375;1.25;1.125;1;0.6666666667
China Hunan;65683722;210000;1019;1.5513737178;;4;9;24;43;69;100;143;221;277;332;389;463;521;593;657;702;748;760;769;779;769;725;691;656;612;541;485;414;347;299;239;210;178;137.25;104.5;70.75;49;29.5;17;14.0303030303;12.0606060606;11.0909090909;10.1212121212;8.1515151515;7.1818181818;5.2121212121;2.2424242424;2.0227272727;1.803030303;1.5833333333;1.3636363636;0.8939393939;0.4242424242;0.4242424242;0.4242424242;0.4242424243;0.4242424243;0.4242424243;0.4242424243;0.4242424243;0.4242424243;0.4242424243;0.4242424243;0.4242424243;0.4242424243;0.4242424243;0.4242424243;0.4242424243;0.4242424243;0.4242424242;0.4242424242;0.4242424242;0.3939393939;0.3636363636;0.3333333333;0.303030303;0.2727272727;0.2424242424;0.2121212121;0.1818181818;0.1515151515;0.1212121212;0.0909090909;0.0606060606;0.0303030303;0
China Inner Mongolia;24706321;1183000;193;0.7811766066;;0;0;1;7;9;11;15;16;19;20;23;27;34;35;42;46;49;45;45;47;44;44;42;45;45;43;38;38;33;29.0571428571;25.1142857143;23.1714285714;21.2285714286;17.2857142857;16.3428571429;15.4;14.4571428571;10.5142857143;7.5714285714;5.6285714286;3.6857142857;2.7428571429;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;12.7428571429;15.6857142857;17.6285714286;18.5714285714;20.5142857143;30.4571428571;34.4;40.3428571429;40.5357142857;40.7285714286;40.9214285714;41.1142857143;44.0571428571;47;37;36;61;94;93;84;81;76
China Jiangsu;78659903;102600;653;0.8301561216;;1;5;9;18;33;47;70;99;129;168;202;236;271;308;340;368;399;421;435;445;445;444;441;425;402;381;355;321;290;258.0625;223.125;192.1875;163.25;139.3125;116.375;88.4375;61.5;38.5625;27.625;14.6875;5.75;2.8125;0.875;0.875;0.875;0.875;0.875;0.875;0.875;0.875;0.875;0.875;0.875;0.875;0.875;0.875;0.875;0.875;0.875;0.875;0.875;2.3125;3.75;5.6875;7.625;8.5625;10;11.4375;12.375;13.3125;13.75;14.1875;18.125;18.1875;18.25;16.875;15.5;13.625;11.75;10.875;9.5;9;8;7;6.5;6
