Country/Region;Population;Area;% Max;% Min;% Latest;% Last Day;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11
Tanzania;59734218;885800;0.2876205144;0.0005282381;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0346531191;0.0245883653;0.0407714065;0.0665800101;0.0880046641;0.0962893893;0.0806240865;0.0557655318;0.0345332774;0.024709971;0.029883572;0.0347334774;0.0392898776;0.0486576322;0.0608783473;0.086284873;0.11351937;0.1362193665;0.141825611;0.1794984897;0.2008737584;0.2612847257;0.2876205144;0.2577642027;0.2547494583;0.2047150454;0.1921727418;0.1544158559;0.1069193287;0.0750638468;0.0565448379;0.0717435415;0.0874239754;0.0951146082;0.087599309;0.0680122885;0.0452008834;0.02489249;0.0124937045;0.0066025214;0.0065592117;0.0065164665;0.0064742749;0.0059012708;0.0048050427;0.0031905351;0.0015889155;0.0005282381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Thailand;69799978;510890;0.2775392464;0.0005073255;0.001418956;0;;;;;;;;;;;;;0.108942773;0.0885829288;0.0790621107;0.0726939814;0.0687902451;0.0668553632;0.0651588477;0.0588319262;0.0485319617;0.0347012893;0.0216468836;0.0130040478;0.0081473127;0.0070675775;0.0063452841;0.0079371304;0.009955144;0.0120569718;0.0123435338;0.0106506195;0.008873984;0.0070179744;0.0069690627;0.0069208281;0.0130524063;0.0195350254;0.0263383091;0.0287789982;0.0248801462;0.0206294122;0.0167226118;0.0186996826;0.0221607733;0.0248734742;0.0280055249;0.0288063991;0.0279990562;0.0262031668;0.0312618725;0.0512869657;0.0745699318;0.0983109531;0.1337867067;0.1716710059;0.2104893861;0.2396090354;0.2497065387;0.2381128483;0.230758908;0.255552447;0.2721077607;0.2775392464;0.2535998424;0.2047470193;0.1582178285;0.1239288742;0.1100846313;0.1032478492;0.1001403773;0.0961416713;0.0888071368;0.0784904949;0.067254045;0.0587155313;0.0507112619;0.0426657112;0.0370379638;0.0320588612;0.029954464;0.0276772103;0.0244636421;0.0205626978;0.0160577906;0.0139034592;0.012556529;0.0117865732;0.0114884779;0.0113866768;0.0112248239;0.01083329;0.0098474163;0.008371955;0.0083978428;0.0086263822;0.0092001703;0.0084890954;0.0063267784;0.00445886;0.0027194863;0.0026555001;0.002521445;0.0022327561;0.0023393291;0.0023335413;0.002356522;0.002073363;0.0016491328;0.0014503301;0.001363785;0.0016405121;0.0016660245;0.0014834676;0.0010938436;0.0008987655;0.0007871467;0.0008277468;0.0009101073;0.0008680265;0.000784676;0.0006739151;0.0006597398;0.0006455471;0.0005902664;0.0005213408;0.0005073255;0.0006986258;0.0012176874;0.0019672226;0.0024558812;0.0025338386;0.0020669134;0.0013837484;0.0008396882;0.0009192429;0.0012692266;0.0016452969;0.0018598714;0.001802415;0.0017451839;0.0015543394;0.001418956
Togo;8278724;54390;0.1357646058;0.0100112578;0.0133630157;0.0038314176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0900353442;0.08301751;0.0701386212;0.0612947864;0.0641589561;0.0721951771;0.0803988861;0.0784989551;0.0677158332;0.0573712634;0.0702306511;0.0977530633;0.1261442294;0.1357646058;0.1124410834;0.0777728583;0.0436852441;0.0254538625;0.0152488665;0.0126998046;0.0138996448;0.0169551916;0.0171061839;0.0151245658;0.0121726258;0.0100112578;0.0102171773;0.0110729997;0.0125567804;0.0180595498;0.0229749508;0.0269339944;0.0256792178;0.0274825296;0.0334909252;0.0443915356;0.0524164588;0.0485506972;0.0361828477;0.0208880941;0.0154980478;0.0158151807;0.024518508;0.0345441378;0.0519119869;0.0652564591;0.0771718151;0.0845129232;0.085776556;0.0911066333;0.095870544;0.0952672727;0.0908824845;0.077079649;0.0598110375;0.0460275135;0.0327966447;0.0298540476;0.0260018887;0.0251945494;0.0230771689;0.0182989089;0.0197728382;0.0222711982;0.0259578629;0.0268433645;0.0220264112;0.0166479105;0.0109263938;0.0111327402;0.0155659955;0.0195329866;0.0228956433;0.0208167008;0.0158461723;0.0141371799;0.0133630157
Trinidad and Tobago;1399488;5130;0.0919816856;0.0000215845;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0919816856;0.0622714932;0.0672697335;0.0673007214;0.0648443168;0.0663895891;0.0601967675;0.055913152;0.0477515518;0.045397039;0.041717641;0.0358487011;0.0288676059;0.0205446036;0.0152226366;0.0121949765;0.012043343;0.0118954347;0.0108807916;0.0094083737;0.0070886735;0.0046862795;0.0030647003;0.0021986208;0.001827827;0.0015808403;0.0014566681;0.0014545493;0.0014524367;0.0014503301;0.0014482297;0.0014461354;0.0014440471;0.0013438468;0.001145871;0.0008503687;0.0005554559;0.0003591427;0.0002610625;0.0002609944;0.0002609263;0.0002608582;0.0002607902;0.0002607222;0.0002606543;0.0002605863;0.0002605185;0.0002604506;0.0002603828;0.000260315;0.0002602473;0.0002601795;0.0002601119;0.0002600442;0.0002599766;0.0002599091;0.0002598415;0.000259774;0.0002597066;0.0002596391;0.0002595717;0.0002595044;0.000259437;0.0002593698;0.0002593025;0.0002592353;0.0002375784;0.0001943446;0.0001295421;0.0000647605;0.0000215845;0;0;0;0;0;0;0
Tunisia;11818619;155360;0.2777078946;0.0000766783;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1254543027;0.1478311049;0.2095428088;0.2483538941;0.2684832476;0.24915131;0.228630356;0.2520570084;0.2650156238;0.2777078946;0.2605877401;0.2141114445;0.1814533628;0.1540653644;0.1362193665;0.1170336693;0.0984738208;0.0914799319;0.0850912141;0.0788213722;0.0689993425;0.0528754;0.0395186399;0.0303647369;0.0275622148;0.0280354318;0.0283394462;0.0293233316;0.0303555136;0.0329895954;0.0387637347;0.0407341062;0.0379032303;0.029091039;0.0190646356;0.0126607481;0.0102635484;0.0106927124;0.0110488465;0.0110175462;0.0118582646;0.0126709178;0.0126233003;0.012143553;0.0100913991;0.0093794901;0.0082812308;0.0076267833;0.0067450427;0.0052894407;0.0043588351;0.0033547908;0.0028537939;0.0023975628;0.0019872348;0.0014573757;0.0010104493;0.0006053638;0.0004839101;0.0006044856;0.0009259828;0.0014475309;0.0018876723;0.0020458618;0.0018425874;0.0015189715;0.0013165535;0.0013144558;0.0016506137;0.0021236809;0.0027719745;0.0033773255;0.0037027458;0.0038667977;0.00355968;0.0035649106;0.00343631;0.0032500622;0.0027799496;0.0018484367;0.0010761796;0.0003068897;0.0000766783;0;0;0
Turkey;84339067;769630;0.9307238015;0.005183762;0.0056071958;0.0057040153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9307238015;0.7867928673;0.6349259976;0.4784705911;0.3680626854;0.3602544178;0.3781872294;0.3985157031;0.363787532;0.299876747;0.2437923654;0.2068674573;0.1883558703;0.1703449803;0.1577187741;0.1444510345;0.13674834;0.129582958;0.1235536144;0.1194206213;0.1154281965;0.110838323;0.103849249;0.0946430499;0.0842847198;0.0752059116;0.0688832394;0.0644292612;0.0603230579;0.0560972556;0.0527843976;0.0495572479;0.0461388457;0.0414208784;0.0361074549;0.0314161243;0.0276360457;0.0249741783;0.0230614507;0.0221972773;0.0219954829;0.0214950966;0.0199390475;0.0177063689;0.0156020125;0.0146117193;0.0145295665;0.0148448674;0.0148101497;0.0141278026;0.0127839581;0.0115606943;0.0108666054;0.010762992;0.0111101369;0.0113381337;0.0113514604;0.0107475383;0.0098255708;0.0087192129;0.0076770606;0.0069240383;0.0066266264;0.0066495927;0.0067992642;0.0068586792;0.006745159;0.0066384489;0.0066150615;0.0066915745;0.0066466655;0.0063393733;0.0058350893;0.0053780736;0.005183762;0.0052241219;0.0053696721;0.0054629166;0.005503208;0.0055272941;0.005549532;0.0056071958
Turks and Caicos;38717;950;0.0199244355;0.0006323114;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0199244355;0.0139115471;0.0100240316;0.008097827;0.0080327738;0.0079687575;0.0079057535;0.0078437381;0.0077826881;0.0070857893;0.0057639274;0.0038241615;0.0019029582;0.0006323114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
US;331002651;9147420;0.4264056684;0.0098588669;0.0098588669;0.0114388462;;;;;;;;;;;;;;;;;;;;0.0110514014;0.010930585;0.0108123821;0.013318512;0.0183082513;0.023948576;0.0277691203;0.0272189091;0.0241136891;0.0203387863;0.0183562813;0.01802527;0.0177059896;0.0781498923;0.1732409826;0.2806314149;0.3431122318;0.2998321877;0.2018504252;0.1058928412;0.0660746416;0.0567179599;0.0916442568;0.1345927061;0.1835728112;0.2454354548;0.2753829914;0.3232013667;0.3434522887;0.3276547986;0.3435279056;0.3363272533;0.3469756402;0.3578399407;0.3352630704;0.3137856184;0.2925879225;0.2994152118;0.3016307088;0.3489467902;0.3901373908;0.4147327105;0.4264056684;0.3844568217;0.3387525649;0.2925615666;0.2704550594;0.25100423;0.2377062825;0.2218138401;0.2018769522;0.1820210681;0.1636265768;0.1535861878;0.1462498557;0.1397136747;0.1306657335;0.1188949323;0.1067141094;0.0951174137;0.0875094093;0.0823089429;0.0782070341;0.0727872902;0.0656939556;0.0585225473;0.0525428736;0.0490576684;0.0478737117;0.0476721395;0.0468142432;0.0444983132;0.0411230691;0.0378221854;0.035681927;0.035296464;0.0359394775;0.0361888568;0.0348915564;0.0320495082;0.0289475647;0.0267290612;0.0266349434;0.0274089946;0.0278654638;0.0268498545;0.0247428506;0.0225674291;0.0211701096;0.0208954611;0.0210422689;0.0207011494;0.0194731933;0.0178337675;0.0162940037;0.0158584952;0.016177874;0.0169789325;0.0171858642;0.0166544219;0.0156614351;0.0147073447;0.0144736786;0.014635177;0.0149723481;0.0148168294;0.014218198;0.0132911921;0.0123555739;0.0118613043;0.0118993638;0.0123762798;0.0128379512;0.0129529029;0.0126320373;0.012020314;0.0115596163;0.0116833364;0.0121121997;0.0124125752;0.0121539587;0.011270427;0.0103759612;0.0098588669
US Alabama;4903185;131171;0.3766935056;0.0159767561;0.0254045351;0.0389285552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3766935056;0.3288481579;0.3004435599;0.2778862085;0.2492942744;0.308006488;0.3382593472;0.3619204755;0.3313100138;0.2383419023;0.1775865902;0.1300080104;0.1203335986;0.1220234897;0.1254390076;0.1330706952;0.1288458528;0.1197569491;0.1105073998;0.1084042083;0.1097752563;0.109912732;0.1066819197;0.0954430185;0.082607186;0.0704617309;0.0623369587;0.0558603888;0.0499095687;0.0457859418;0.0415814415;0.0382652603;0.0382348266;0.0411115744;0.0414081183;0.041327516;0.0378395432;0.0350233511;0.033173388;0.0306902276;0.0302488382;0.0268407593;0.0266096126;0.0274236482;0.0306345631;0.0340892397;0.0359573365;0.0365598174;0.0359307469;0.0359863232;0.0350181626;0.0331414859;0.0303846476;0.0281369942;0.0279502453;0.0281551315;0.0287333772;0.0277090952;0.0262633167;0.0251898611;0.0249984772;0.0259835362;0.027439415;0.0289846739;0.0297066782;0.0297406487;0.0304563254;0.031409873;0.0325677867;0.0330975693;0.0323581115;0.0317201273;0.0305201294;0.0289945586;0.0255617494;0.0208425901;0.0167537335;0.0159767561;0.0177558598;0.0209990142;0.023324886;0.0240492305;0.0254045351
US Alaska;731545;1477953;0.2997799472;0.0034797374;0.0259371729;0.0303541315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2997799472;0.2716977157;0.250878384;0.2436954541;0.217479009;0.1848107103;0.1449206026;0.1145236346;0.095167003;0.0889151121;0.0880755963;0.0847947075;0.0799579594;0.0754244613;0.0706206922;0.0662474901;0.0579990233;0.0531501362;0.0457281195;0.042165421;0.0374745172;0.0316875825;0.0285321558;0.0256729749;0.0245217839;0.020971137;0.0180739144;0.0163859018;0.0153032905;0.0146136371;0.0119113863;0.0087672757;0.0061861171;0.0063681885;0.0085031337;0.0109701216;0.0125540082;0.0121908784;0.0107668219;0.0086848886;0.0069962405;0.0055801289;0.004527051;0.0045025902;0.0044783924;0.0046839689;0.004667312;0.0044229297;0.0043995783;0.0045978224;0.0047983929;0.0052085095;0.0058236043;0.0068555856;0.0075645938;0.0073101957;0.0062131141;0.0046016693;0.0040530838;0.0039301616;0.0041220989;0.0040080964;0.0034797374;0.0055859584;0.0083604997;0.0120907115;0.0163363779;0.0201178953;0.026091954;0.0314557319;0.0344130178;0.0335157062;0.0287308049;0.0239700826;0.0221750258;0.021659616;0.0239212769;0.0259371729
US Arizona;7278717;294207;0.5426324901;0.0188584619;0.0391775465;0.0473000134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.189207115;0.2473865521;0.3209215131;0.4158783252;0.4850472579;0.5426324901;0.5417185518;0.4977998939;0.440979374;0.3562933964;0.2963650061;0.2392118881;0.2081884248;0.1753932411;0.1526730923;0.1420177301;0.1283355747;0.1247870826;0.1192979253;0.1190829435;0.1116645097;0.0954860727;0.0825635186;0.0704835836;0.0687170328;0.0667268538;0.0633013932;0.0568216133;0.0476046281;0.0455305556;0.0454479384;0.0506309165;0.0539902998;0.0522150843;0.0466420054;0.0404571384;0.0387361472;0.0409359656;0.0437798569;0.0455580238;0.0432739506;0.0397816206;0.0362777041;0.0369804379;0.0397041168;0.0438811264;0.0458693619;0.0442804626;0.041721983;0.0389304997;0.037770091;0.0387267083;0.0400324262;0.0394400107;0.0367877273;0.0320362915;0.0293889879;0.0292187308;0.032456905;0.0362396388;0.0365212095;0.0334849965;0.0292908724;0.0253590863;0.0239268047;0.0236013796;0.0242320278;0.024058741;0.0224629968;0.0204416628;0.0188584619;0.0193435268;0.0224789521;0.0279879666;0.0331434448;0.0344037741;0.0346963299;0.034747861;0.035290901;0.0397338966;0.0429352409;0.047815158;0.0483912767;0.045631498;0.0429567937;0.0391775465
US Arkansas;3017804;134771;0.4640176595;0.0133370851;0.0356351017;0.0432098765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3677823999;0.4115069211;0.4640176595;0.4392679287;0.3356857315;0.2679408129;0.2175910521;0.2150265965;0.1908051573;0.1586271939;0.1183425618;0.0931004284;0.089832528;0.0964112331;0.1033402574;0.1010617413;0.0956617132;0.0875352467;0.0824475542;0.0778645783;0.0771268753;0.0767034909;0.0731484056;0.0684953486;0.0631708266;0.06104802;0.0611997805;0.0615307057;0.0567767334;0.0492398958;0.039930247;0.0390910762;0.0497552788;0.0618822733;0.0751361318;0.0827915113;0.0788585042;0.0727782685;0.0597004557;0.0492655751;0.0377852835;0.0294294986;0.0268127581;0.0233968919;0.0209020033;0.0179012914;0.0154305199;0.0141229947;0.0133370851;0.0145884759;0.0156839597;0.0187022759;0.0225621131;0.0268470427;0.0291476553;0.0268825775;0.0253150734;0.0237216432;0.0271452535;0.029429178;0.0295929123;0.0264599665;0.0275371824;0.0323694068;0.0381536209;0.0408803187;0.035944184;0.0305787975;0.0236336621;0.0236276842;0.0254339827;0.0289877667;0.0329003794;0.0339514109;0.0346597208;0.0343323623;0.0353790905;0.036713945;0.0384771708;0.039629536;0.0398037167;0.0391966162;0.0369378067;0.0356351017
US California;39512223;403466;0.3108081068;0.0200592332;0.0200592332;0.0226887239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1856834996;0.2148128099;0.227089789;0.2126405349;0.1940584222;0.1757337467;0.156456742;0.1734216876;0.2035697926;0.2715281092;0.3108081068;0.3094096293;0.2834941513;0.2252503169;0.1990961302;0.1733257913;0.1778131782;0.193886053;0.2103882634;0.2313416304;0.22485882;0.2073989455;0.1764702317;0.1493021236;0.1367297057;0.1291200844;0.1312346071;0.1252145358;0.1168557742;0.1025033733;0.0904329199;0.0829326888;0.0755412649;0.0702875814;0.060841763;0.0537110567;0.0467650574;0.0455297722;0.0480652806;0.0520761025;0.0549088984;0.0511505855;0.0488916518;0.0477605849;0.0512188668;0.0554368452;0.0563523574;0.0531246478;0.0456750502;0.0392305609;0.0347369827;0.0346563589;0.0356987873;0.0377875376;0.0372395307;0.0343293673;0.0309389136;0.0290724516;0.0296698458;0.0314422071;0.0330998714;0.0332915386;0.0319412115;0.0290238241;0.0265927122;0.0247841898;0.0242807518;0.0246744572;0.0255173991;0.0252080204;0.0240063413;0.0229730288;0.0225192353;0.0231557452;0.0242117722;0.0249394349;0.0247088837;0.0236033523;0.022770185;0.0227806917;0.0231693911;0.0241627766;0.025752656;0.0266989851;0.0270658435;0.0258196443;0.0236224746;0.0219100372;0.0213104598;0.0221746734;0.0228331409;0.0222911473;0.0211992115;0.0200592332
US Colorado;5758736;268431;0.4516920804;0.0065932842;0.0065932842;0.0053621194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4516920804;0.3172070954;0.2234944921;0.1644867627;0.1567977494;0.1833749701;0.2291434603;0.2644600286;0.2749222181;0.2694524102;0.2495212497;0.2445207617;0.24201508;0.2381883345;0.2398102206;0.21557146;0.1853232062;0.1489270418;0.1180792505;0.1070821653;0.104072928;0.1073144672;0.0998744425;0.0844737086;0.0686159252;0.0647708371;0.0646075978;0.0663106303;0.0696257014;0.0606672422;0.0543642613;0.0443129328;0.0400330523;0.0395164956;0.0388406615;0.0421897464;0.0412849162;0.038838498;0.0372348445;0.0367172471;0.0411780743;0.0476876856;0.0531493256;0.0544666093;0.0515439384;0.0441690082;0.0373713383;0.0326333474;0.02969373;0.0290091575;0.0267663264;0.0267203508;0.0245874623;0.0265185088;0.0274381449;0.0301610752;0.0290716137;0.0244863561;0.0195982387;0.0135874003;0.0127650133;0.0126365154;0.0153595172;0.0172792719;0.0170589116;0.0159124142;0.0145078366;0.0138560663;0.0137835177;0.0147553042;0.0150110758;0.0140749541;0.0124777173;0.0103112342;0.0097279819;0.0105156351;0.0128448443;0.0149076745;0.0151004925;0.013759569;0.0114914889;0.0098392307;0.0092998453;0.0095192317;0.0093157056;0.0085825997;0.0075212298;0.0065932842
US Connecticut;3565287;12542;0.5830770128;0.0032999214;0.0032999214;0.0025706361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5830770128;0.5471644488;0.4671461773;0.4255034586;0.3686003704;0.3987120035;0.4146372968;0.3919759527;0.3312644722;0.267590598;0.2545876563;0.2473012158;0.2376392803;0.2085559091;0.1863946797;0.1617982271;0.1442058994;0.141725699;0.1344176502;0.1375891234;0.1352064086;0.1298945427;0.1181778196;0.097762761;0.088048396;0.0786928431;0.0725535803;0.0697133171;0.0646856765;0.0606630795;0.0517147508;0.0514433659;0.0502350489;0.0586553229;0.063496778;0.0624116801;0.0553385905;0.0417248379;0.034953675;0.0272228613;0.024458729;0.0229436923;0.0241916835;0.025257465;0.0250568902;0.0224082809;0.0193486261;0.0173259187;0.0176805585;0.0190578885;0.0197626148;0.0195641323;0.0179858975;0.0165556307;0.0145340912;0.0141075844;0.0148713862;0.0158509715;0.0171676596;0.0176492027;0.0173101675;0.0164727015;0.0143166265;0.0123046583;0.0105904549;0.0097367603;0.009940379;0.0099860178;0.0098170539;0.0085531691;0.0069091871;0.0054568672;0.0047752841;0.0053276477;0.0062890188;0.0068444346;0.0065317486;0.0055206968;0.005037249;0.0046947295;0.0049302046;0.0046842198;0.0040003121;0.0032999214
US Delaware;973764;5047;0.247866224;0.0047756932;0.0052194803;0.0049721559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2421015078;0.2330732542;0.247866224;0.2468985482;0.2465031049;0.2392027681;0.2210028635;0.2056736453;0.188842607;0.1702890443;0.1539888582;0.1428032021;0.1521239582;0.1590020167;0.1761234618;0.1866827024;0.1812604997;0.1688074301;0.1488989999;0.1368929761;0.1172814755;0.098072356;0.0821739305;0.077105414;0.0764455743;0.0832910012;0.0844101079;0.0779677798;0.0715782854;0.0638742472;0.0677583957;0.0666631124;0.0657194678;0.058874173;0.0563452789;0.056771438;0.0643891921;0.0671570307;0.0602108416;0.0499644163;0.0356171236;0.0315542763;0.026995085;0.0262107533;0.0284902757;0.0303134396;0.0350345122;0.0366905495;0.0346316684;0.0307530284;0.0259651516;0.0253598239;0.0265456149;0.028073852;0.028965584;0.027613772;0.0249850112;0.0227412886;0.0213983351;0.0217148925;0.0212220451;0.0208540694;0.0194265469;0.0182515751;0.0168064061;0.0145401689;0.0123055685;0.0096739356;0.0090873743;0.0093511851;0.010728677;0.0114812959;0.0103749885;0.0086507713;0.0061309413;0.004964985;0.0047756932;0.0052429113;0.0059589765;0.0057732686;0.0052194803
US District of Columbia;705749;158;0.369175965;0.0071178869;0.0071178869;0.0054524484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1808612863;0.216563085;0.316074013;0.3579060687;0.369175965;0.3336021605;0.2560935946;0.2356948045;0.2233595679;0.2368400246;0.2294668205;0.2029458329;0.1740829214;0.1611635199;0.1659192125;0.173936427;0.1750421996;0.1690061509;0.1571398166;0.1465933337;0.1344505711;0.1283736558;0.119541566;0.1144466617;0.106793486;0.0911515111;0.0766235865;0.0623337448;0.0577440555;0.0559254357;0.0578611449;0.0620806386;0.0631972209;0.0615012478;0.05855117;0.0535684227;0.0505427545;0.0474610106;0.0467933609;0.046417755;0.0428697958;0.0381740054;0.0316192128;0.0292937452;0.0343784683;0.0411176613;0.0480976106;0.0479560604;0.0433473624;0.0373230927;0.0323596053;0.0322904563;0.0329468662;0.0345271013;0.0336414839;0.0299541848;0.0246077094;0.020331391;0.0185066937;0.019072876;0.0196854932;0.0199694412;0.0196686216;0.0189013639;0.0200331145;0.020330286;0.0202239177;0.0185676481;0.0162163345;0.0149681171;0.0136519957;0.0130739344;0.0116283024;0.010898631;0.0107506837;0.0111374552;0.0107165755;0.0096847844;0.0091423586;0.0089778969;0.0096909466;0.009586952;0.0088378135;0.007774245;0.0072784223;0.0071178869
US Florida;21477737;138887;0.43393625;-0.2857222877;0.0184234911;0.0252037227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.2857222877;-0.1619460922;0.3099383027;0.3905071592;0.43393625;0.4166180146;0.4169849132;0.383394145;0.3835942158;0.3716256027;0.3303821822;0.3147164068;0.2922267221;0.2842312814;0.2834775449;0.2646768609;0.2701524301;0.260707928;0.2541785785;0.239529722;0.2055993703;0.1858122952;0.1616473163;0.1563174198;0.1502202246;0.1447707933;0.1313657869;0.1096704453;0.0911722326;0.0776880241;0.068302173;0.0620648811;0.0584708336;0.0558058378;0.0532817181;0.0478888911;0.0443407965;0.0419723584;0.0398368911;0.0393593531;0.0361887282;0.0334847031;0.0293640293;0.0288522504;0.0289546685;0.0292418763;0.0279569192;0.0253523103;0.0224191165;0.0188771417;0.0182900139;0.0185648891;0.0199977392;0.021151098;0.0209885096;0.0197592221;0.0183110542;0.0170592701;0.0168109773;0.0161993373;0.0156230178;0.0157246243;0.0150736896;0.0157732399;0.0161444667;0.0168380071;0.0176856676;0.0177631284;0.0175676487;0.0163077077;0.0157687076;0.0156265532;0.0162896043;0.0165993579;0.0164496617;0.0155523509;0.0138444551;0.0126032914;0.0123337692;0.0131963294;0.0147516032;0.0158105228;0.0152686141;0.0147363637;0.015170533;0.0173812143;0.019916039;0.0211943889;0.0208875888;0.0193901873;0.0182623515;0.0184234911
US Georgia;10617423;148959;0.4217295767;0.0128436575;0.0133400391;0.0183957021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4193844478;0.4217295767;0.4010039832;0.351685936;0.3208166989;0.3333697538;0.3495357704;0.346884218;0.3141548968;0.2762042515;0.2584679295;0.2558245848;0.2624557467;0.251997293;0.2321299568;0.1981086973;0.1842870386;0.1787771571;0.1866358413;0.1923288921;0.1657385994;0.131364197;0.0965831988;0.0954754139;0.1069424512;0.1195963662;0.1225490466;0.107001622;0.0851198271;0.0667753038;0.0577185852;0.055915487;0.0559711166;0.0598300407;0.060238989;0.0574098016;0.051758204;0.0453065458;0.0419853977;0.039743391;0.0406221835;0.0381321037;0.0345733163;0.0302862117;0.0280310328;0.0279873605;0.0284338337;0.0306570567;0.0324539675;0.0323931131;0.0310544883;0.026416734;0.0237458406;0.0220341583;0.0223214451;0.0231245008;0.022363071;0.0212364572;0.0199837781;0.0197477562;0.0191850909;0.0193769382;0.0183206801;0.017886455;0.0163757659;0.015028041;0.0150703472;0.0158567706;0.0179746749;0.0196156018;0.020282819;0.0195043411;0.0173583942;0.0152818471;0.0136514782;0.0130813914;0.013417566;0.0138672079;0.0140908636;0.0138590122;0.013749477;0.0141040879;0.0147054379;0.0153390185;0.0153773238;0.0145746865;0.0135830316;0.0128436575;0.0133400391
