Country/Region;Population;Area;% Max;% Min;% Latest;% Last Day;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11
French Guiana;268700;82200;0.1969321227;0.0390390271;0.1419630648;0.0601156069;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1330544289;0.1372669705;0.1363519195;0.1382677221;0.1510610384;0.160963993;0.1621104828;0.1432623335;0.1342019868;0.117284256;0.1131571577;0.1103734233;0.1057381702;0.1028452386;0.0973466322;0.0974043298;0.1024471838;0.1063394612;0.0986184958;0.0867333751;0.0760221904;0.0626534912;0.0491905922;0.0416311742;0.0390390271;0.0469561422;0.052917085;0.0559170491;0.0549446654;0.0482937369;0.0406743522;0.0488530995;0.0825272966;0.1079054466;0.1212658135;0.1237908341;0.1193449349;0.113379205;0.1066225077;0.0913409859;0.0701659884;0.0501588896;0.0425595962;0.0422015096;0.0506055884;0.0585122434;0.0647264106;0.0714202356;0.0721696441;0.0701845499;0.0702411345;0.0790684308;0.0867321554;0.0964130817;0.122132073;0.1660983153;0.1969321227;0.1889505117;0.1504942048;0.1163736939;0.1031820685;0.1125363013;0.1170076179;0.1227666467;0.1381568084;0.1521491238;0.1558047099;0.1445310078;0.1328959466;0.1083814935;0.0960209396;0.0833670283;0.0728830168;0.0612116575;0.0546298432;0.0560123729;0.0712938717;0.1015498688;0.1237552889;0.1370392537;0.1380417287;0.1419630648
French Polynesia;280908;3660;0.1701736597;0.0097023139;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1701736597;0.1441729997;0.1102099204;0.082664585;0.0636340385;0.0513449242;0.0408282495;0.0358297474;0.0340565354;0.0361401558;0.0412777775;0.0508989266;0.0713096489;0.0995886223;0.1353109014;0.1487920099;0.1255561445;0.0856123955;0.0518384955;0.0405257019;0.0446834463;0.0413736387;0.0298211803;0.0192464706;0.0097023139;0.0102960956;0.0184357603;0.0394388168;0.0527563326;0.0624597134;0.0617098268;0.0543184201;0.0694119082;0.0589265984;0.059565723;0.063340941;0.069852085;0.0758415087;0.0785127283;0.0782355118;0.0830186846;0.088408826;0.0763128424;0.0538926007;0.028656768;0.0102142157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gabon;2225734;257670;0.2092157525;0.0472343052;0.0583956126;0.0260740741;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1513204221;0.1368016112;0.1119030723;0.0793886963;0.0773885419;0.0959969047;0.1482712599;0.1894045517;0.1946089786;0.1647814769;0.1187854594;0.119217959;0.1429137615;0.1895682961;0.2092157525;0.1955005178;0.1548880446;0.1076896946;0.1002154875;0.1160686521;0.1454212487;0.1435565487;0.1021356264;0.0697250448;0.060031607;0.0871278854;0.1256966748;0.1551164009;0.1700509812;0.1501964382;0.1219465241;0.1008876397;0.0969573146;0.1020604319;0.1164322653;0.1464266476;0.1701430683;0.1829818863;0.1748298739;0.1528966553;0.1459145102;0.1396904614;0.1471878758;0.1468941058;0.1339903754;0.1152303555;0.0919685402;0.0772209079;0.0696374115;0.0718154344;0.0813148454;0.0947089185;0.1066234951;0.1091358739;0.105034042;0.096018064;0.0893678261;0.0934227405;0.0910813433;0.0792210159;0.0628841256;0.0517451135;0.0472343052;0.056642688;0.0706450504;0.0754064296;0.0716613598;0.0588521659;0.0541439073;0.0583956126
Gambia;2416668;10120;0.2870038908;0.0316761482;0.0814599117;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06065956;0.0620112245;0.0634255715;0.0649070347;0.0664604772;0.0680912456;0.0816753424;0.1333148986;0.2204925068;0.2870038908;0.2701869956;0.169961432;0.0869107343;0.0413928106;0.0604973264;0.0817137461;0.0903759172;0.0812886729;0.0678838234;0.0494152238;0.0434989462;0.0578739439;0.0432883458;0.0352136531;0.0316761482;0.0327643685;0.0344685411;0.0491650325;0.0540710227;0.0556896128;0.0523210082;0.0448193316;0.0407539822;0.0366515957;0.03860862;0.0407866081;0.0432252203;0.0459742132;0.0505697725;0.0561865824;0.067964;0.0930824628;0.1185623944;0.137878653;0.1426900068;0.1428899881;0.1193432287;0.0814599117
Georgia;3989167;69490;0.186775464;0.024883866;0.0493944631;0.0048367594;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.186775464;0.1421518997;0.1182162454;0.1004471659;0.089231855;0.0795834028;0.0690500778;0.0695072285;0.088624294;0.1114424776;0.1326549506;0.1552184298;0.173080936;0.1637187669;0.1379773661;0.1204978611;0.1003851513;0.0905918731;0.0929496205;0.1032862401;0.1160008625;0.129338559;0.1485750712;0.1514371178;0.1445233471;0.1287177582;0.1112859066;0.0975255102;0.0938869908;0.0892252546;0.082874178;0.0867275871;0.0907120986;0.0980436646;0.1107387964;0.1265281283;0.1283008239;0.1258301397;0.1042231989;0.0795096174;0.052935846;0.0419180183;0.0437147397;0.0516295544;0.0660903108;0.0795981629;0.0929808734;0.0876459309;0.0879357648;0.0877306419;0.0925189959;0.0999080727;0.0932898932;0.0751052031;0.0544832521;0.0420338472;0.0407139038;0.0395626981;0.0446924814;0.04268598;0.0438283383;0.0415301412;0.0490880328;0.071154129;0.0916965741;0.1013994372;0.0997184054;0.0998119612;0.0840854883;0.0750982016;0.0668801187;0.0578369856;0.0537766218;0.0436897698;0.0337256719;0.024883866;0.0284779825;0.0339057298;0.0555229598;0.0877515387;0.1222205532;0.1512942595;0.1491768202;0.1193903496;0.0748496863;0.0433463669;0.0341070713;0.0332912552;0.0324482642;0.0397656541;0.0493944631
Germany;83783942;348560;0.4954438872;0.016378665;0.0669592918;0.0009060593;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0346531191;0.0245883653;0.0340558809;0.0552885504;0.063633986;0.0626689651;0.0479811683;0.0386247997;0.024063154;0.016378665;0.0170656988;0.0178130097;0.0186288917;0.0195232347;0.0220683136;0.0253769296;0.0375930559;0.0724963147;0.1233124793;0.2407034598;0.368033422;0.4516606567;0.4954438872;0.4706335751;0.4530859161;0.3994992978;0.3966199661;0.4103079149;0.425145629;0.4269714701;0.34319841;0.2727116901;0.2385364812;0.2184607252;0.2660274062;0.3004272831;0.3338755936;0.3496018496;0.3131675217;0.2989106792;0.2818144413;0.2905555848;0.2761225314;0.2443222668;0.2068719383;0.170622107;0.15506698;0.1501078077;0.1592509144;0.1639532465;0.1596915527;0.1465354436;0.1266002377;0.1088666581;0.1008816446;0.1020702941;0.1026050585;0.0975076409;0.0878847787;0.075306615;0.0670040442;0.0672960679;0.0725566129;0.0759884816;0.0717614257;0.0633217561;0.0535856097;0.0486247278;0.0487304443;0.0553484959;0.0626224499;0.0665073669;0.0643594453;0.0574809795;0.0551112894;0.0553652709;0.0616114443;0.0663837299;0.0675053562;0.0631018227;0.0531472318;0.0498929424;0.0514543077;0.0588610712;0.0617433369;0.0603790752;0.054835894;0.0461986933;0.0448964244;0.0515675676;0.0622287756;0.0719034463;0.0750594594;0.0686109634;0.0602739395;0.0572728675;0.0585540394;0.0607825976;0.0613342133;0.0591758755;0.0560567744;0.0540025656;0.0601235121;0.0696726736;0.0790087194;0.0780525393;0.0719604252;0.0590766548;0.0515380712;0.0520941051;0.053325037;0.0627326229;0.0698891997;0.0739608809;0.0628341719;0.0582876749;0.0487472996;0.0453426051;0.0534474055;0.0608769051;0.0701220844;0.0737020322;0.076714192;0.0719455957;0.0669592918
Ghana;31072940;227540;0.5288805906;0.0377893287;0.0786072004;0.0076365582;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4102304589;0.4946222053;0.5288805906;0.4276593767;0.2661169954;0.1331731042;0.0702184255;0.0601472923;0.0721580736;0.0831449818;0.0784517668;0.058633966;0.0531407653;0.0688600046;0.1179274168;0.1796035231;0.1936444569;0.1821030427;0.1722082634;0.1710530796;0.1816180775;0.1771595738;0.1290783096;0.0883491165;0.0701113895;0.108845665;0.1491089326;0.1690779923;0.149948584;0.1084659717;0.0781842358;0.0678431524;0.0959121794;0.1120507664;0.117309315;0.1084947677;0.105135451;0.1121419365;0.1158804335;0.1205507841;0.1141840469;0.1199088418;0.1304494373;0.138682191;0.1437708058;0.1501501923;0.1527707694;0.1359124424;0.1134927835;0.0999771236;0.0949583926;0.0861624584;0.068413541;0.0535825264;0.0414353135;0.0377893287;0.0406697511;0.0480296325;0.0565899001;0.0590128355;0.0581158364;0.0572817437;0.0670438148;0.0836629399;0.0984393062;0.1043700409;0.099654797;0.0919839663;0.0875660744;0.0883157854;0.0866423802;0.0830008906;0.088288284;0.0961491413;0.100771731;0.0972794841;0.0937945373;0.0868948918;0.0786072004
Gibraltar;33691;10;0.2773581014;0.0127882331;0.0139384217;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1833057832;0.2073294044;0.2580935993;0.2756163881;0.2773581014;0.2321719095;0.1651765151;0.1266987327;0.0960089207;0.0977058191;0.0889087274;0.083067138;0.0744237083;0.0664827721;0.0642639581;0.0660062223;0.0797728039;0.0692282054;0.0610057396;0.0470575743;0.0311505137;0.0213407429;0.014597182;0.0136953289;0.0139755705;0.0143356226;0.0142923781;0.0127882331;0.0152263828;0.0167401208;0.0375254892;0.0729039871;0.1026740188;0.1504207667;0.1806119611;0.1701374438;0.1256568895;0.0886288474;0.0513206157;0.0406907347;0.0302479756;0.0233362421;0.0198563264;0.0197263423;0.0218702833;0.0250278134;0.0481258722;0.0559603072;0.0676963598;0.0873242838;0.0836413005;0.0468083979;0.0260936801;0.0387569253;0.0523416121;0.0830329503;0.0821846069;0.0830078034;0.1089231011;0.1377006697;0.1323883575;0.1312806503;0.1441576559;0.1153076232;0.1076034051;0.0963594364;0.0970589984;0.1296742961;0.152179951;0.1395362984;0.1012451129;0.0703589368;0.0395002512;0.0349834313;0.0346578512;0.0341390058;0.0315304229;0.0242810943;0.0139384217
Greece;10423054;128900;0.2980651346;0.0261052554;0.1266249314;0.0065189048;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2207935893;0.1973626259;0.2179486805;0.2392425425;0.2980651346;0.2953362964;0.2610930575;0.2037696234;0.1493453726;0.1156891034;0.090869401;0.1030339807;0.1135354902;0.1223839513;0.126480846;0.1249626518;0.1209145344;0.1156247627;0.125418564;0.1236340978;0.1172946154;0.1106116565;0.1084717545;0.107586136;0.1027543913;0.097477466;0.0801950977;0.065112302;0.0560841693;0.0568328229;0.0610492783;0.0661910054;0.0706482133;0.0649950215;0.0605239476;0.0521850258;0.0476443099;0.0399563993;0.0361549865;0.0323643424;0.0261052554;0.041281272;0.0654581185;0.1005089244;0.1197606;0.1190128275;0.0992113293;0.0629074535;0.0556182243;0.0482669031;0.0488619592;0.0489052414;0.0455518209;0.0399722073;0.0316594656;0.0423837709;0.0378392761;0.0492419903;0.0649535868;0.074618689;0.07673122;0.0745531497;0.0733672098;0.069603159;0.074292443;0.0811246418;0.091263105;0.0954273132;0.0894437435;0.0725408779;0.0572890251;0.0383915461;0.0405434253;0.0471413545;0.0528970466;0.0500744987;0.0425778022;0.0435147682;0.0450542843;0.0695038966;0.0682059747;0.0646265532;0.0499946171;0.0467781258;0.0618298013;0.0785752029;0.1029581318;0.103153402;0.1027619822;0.0986643036;0.1237106108;0.1425243751;0.1266249314
Greenland;56770;2166086;0.199873804;0.0092173589;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0148944943;0.0146774917;0.0144666864;0.0170985403;0.0154750529;0.0121861016;0.0092173589;0.0093516766;0.017970339;0.0198291133;0.0221168365;0.025001359;0.0287512384;0.0338246078;0.041072279;0.0522732251;0.071874887;0.0718740939;0.0718732998;0.0718725109;0.0718717218;0.0718709387;0.0718701559;0.07186938;0.0718686009;0.0718678292;0.0718670591;0.0718662929;0.0718655246;0.0718647648;0.0718640033;0.0718632467;0.071862493;0.0718617403;0.0718609908;0.0718602469;0.0718595022;0.0718587591;0.0718580198;0.0718572821;0.0718565484;0.0718558207;0.0718550886;0.0718543626;0.0718536406;0.0718529163;0.0718522002;0.0718514818;0.0718507672;0.0718500544;0.0718493455;0.0718486381;0.0718479343;0.0799477646;0.1136618587;0.154028777;0.199873804;0.198352722;0.1484680645;0.0742938882;0.0249349297;0;0;0;0;0;0;0;0;0;0
Grenada;112523;340;0.1973132713;0.0092676558;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0384190709;0.0459287563;0.048612043;0.0496832803;0.0477879446;0.0383799753;0.0285453228;0.0219814402;0.0188994743;0.0329177873;0.0357116409;0.0390246232;0.0430162255;0.0479187254;0.0540840596;0.0750165332;0.1164194204;0.1593419601;0.1973132713;0.1950910503;0.1599659302;0.1117251629;0.0941518844;0.0890866966;0.0854551172;0.0710179178;0.0536571328;0.0334196244;0.0228189431;0.0185341055;0.0174607037;0.0220146689;0.0237334927;0.0257436509;0.0281260706;0.0421872403;0.0489894839;0.0584079936;0.0726306676;0.0746630438;0.0783105586;0.0818196882;0.0835417629;0.0835748556;0.0820118569;0.0805060932;0.0790544774;0.0776541413;0.0753405418;0.065535131;0.0466825582;0.0250681577;0.0092676558;0;0;0;0;0;0;0;0;0;0;0;0
Guadeloupe;390253;1690;0.2239722044;0.0099242345;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2239722044;0.1583327857;0.1166325346;0.0947911899;0.0952433174;0.1045267635;0.107617682;0.0979110477;0.0879081359;0.075847593;0.0692471018;0.0727904956;0.0727604292;0.0596785499;0.0467065034;0.0345965209;0.0322976232;0.0337678904;0.0341339943;0.0362342825;0.0303047344;0.0245953366;0.020452693;0.0275000693;0.0308601949;0.0368108235;0.0499415725;0.0524188396;0.0539195768;0.0486764195;0.0410226631;0.0316540599;0.0278869989;0.0311043149;0.0369758209;0.0457469782;0.0550770248;0.0654639476;0.0746513095;0.0828256128;0.1043775929;0.1109572711;0.1007996318;0.0771549255;0.0569488912;0.0401531474;0.0476282853;0.0640920232;0.0825596269;0.0884584491;0.0794695496;0.0680644513;0.0508019855;0.0532145662;0.0426475963;0.0356136559;0.0323308039;0.0330413246;0.033783777;0.0345603636;0.0501124572;0.0716968074;0.110614946;0.1759241155;0.2116555997;0.1803667771;0.1189997692;0.0588867703;0.0302274021;0.0314757006;0.0336491399;0.0357159514;0.0367377669;0.0367879199;0.0359335296;0.0478379711;0.0716628176;0.0511318087;0.0275024783;0.0099242345;0
Guatemala;17915568;107160;0.2016109599;0.0690614742;0.1001833037;0.0413574991;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1030367198;0.0859375848;0.1002917543;0.1083562529;0.1129573267;0.1077916368;0.0836381201;0.0783123153;0.087908943;0.1348310712;0.1661235434;0.1707723688;0.1622967345;0.1424632094;0.1365604029;0.1528905303;0.1852578402;0.2016109599;0.1908636116;0.1503538539;0.1132756991;0.0889148298;0.092981137;0.1050572007;0.1187054718;0.125527282;0.1251023354;0.1194324013;0.1186477299;0.1368475047;0.1584599535;0.17057689;0.1543262996;0.124569388;0.090017038;0.0729762651;0.0690614742;0.079760044;0.0897912593;0.0942727146;0.0829199198;0.0722901934;0.0767832826;0.0863023301;0.1035773708;0.1189878926;0.1329195622;0.1351836808;0.1346287281;0.1419156849;0.156122106;0.1637531062;0.1529257043;0.128638152;0.1075713889;0.0987617092;0.1068063006;0.1201536019;0.1319588813;0.1435995207;0.1467568789;0.1480883475;0.1375432289;0.1196592804;0.0988002759;0.0844068042;0.0787953558;0.0788011486;0.0831715782;0.0833605871;0.0833881898;0.0858980403;0.0901630647;0.0985296821;0.1021587524;0.1019255581;0.1001847782;0.1001833037
Guinea;13132795;245720;0.4130407698;0.06160463;0.0638772581;0.0132097335;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3314471838;0.3928218728;0.4130407698;0.3625291921;0.271291583;0.1721507332;0.1376296861;0.1265164854;0.1435428465;0.1524688249;0.1524022975;0.1520088234;0.1450827836;0.1443013781;0.1357355989;0.1316908776;0.1229047931;0.1169452145;0.1188169449;0.1229282448;0.130042798;0.1369554893;0.1396223808;0.1354595712;0.1212851515;0.1105497643;0.1068590298;0.1098410851;0.1139573108;0.1085567256;0.0952200737;0.0767074348;0.0678899022;0.0657228936;0.0734371151;0.0768738366;0.0722713913;0.0726817601;0.0726549948;0.0776718112;0.0842018526;0.091606364;0.092280714;0.090723945;0.0917140579;0.0886425705;0.0852633282;0.0771442199;0.0765703951;0.0799060647;0.0783489471;0.0766668342;0.0727042215;0.0710137437;0.0710996372;0.0729723075;0.0742482778;0.0752349229;0.07623793;0.0744367437;0.0701927937;0.067888619;0.0638237887;0.06160463;0.0617135014;0.0667294937;0.06911335;0.067717665;0.0649804034;0.0638772581
Guinea-Bissau;1968001;28120;0.489388897;0.0215426076;0.0215426076;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2197102703;0.1757349435;0.1239213906;0.0761723354;0.0482960345;0.0408409881;0.0390240426;0.0387706826;0.0416920454;0.0434569224;0.043848015;0.0556570998;0.0734374107;0.0985556456;0.0943442576;0.0715406252;0.0486912913;0.0289843908;0.0318507131;0.0859680704;0.2056043489;0.3523578562;0.4722313701;0.489388897;0.3723284958;0.2565966523;0.195331263;0.1709671761;0.1535541705;0.1371967803;0.1185005152;0.1115537912;0.1095175023;0.1045041772;0.1086385987;0.1015088737;0.0935047046;0.0830116726;0.0759901432;0.0733434993;0.0646123368;0.0572176763;0.0505706892;0.0565403546;0.0553008065;0.0540413456;0.0510267048;0.0497397435;0.049945769;0.0487656282;0.056618829;0.0580414933;0.0689059964;0.0811003249;0.0956583733;0.092103801;0.0905255188;0.0720583857;0.0500385893;0.0380789123;0.0324852188;0.0343831263;0.0324294316;0.0274299627;0.0215426076
Guyana;786552;196850;0.6744605064;-0.2751662186;0.0901244719;0.0063694268;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0947346446;-0.2751662186;-0.2673156025;-0.1845745634;-0.095232582;0;0;0;0;0;0;0.6744605064;0.3056352028;0.1027008774;0.1265139201;0.1396780773;0.1322578041;0.1168172477;0.089527119;0.0743202239;0.0531793572;0.0604725278;0.0759592086;0.1041663902;0.1193639046;0.1056400275;0.091873448;0.0529450156;0.0366122166;0.0323655999;0.0460703247;0.0632564484;0.0695393764;0.0612491292;0.0478771879;0.0516736747;0.0636252938;0.0922384786;0.11016178;0.1173187385;0.1112766763;0.1011173238;0.0837837174;0.0701412075;0.0512116069;0.0423223047;0.0567166347;0.0887842611;0.117666659;0.1282381316;0.1251025789;0.0937348587;0.0641950783;0.049653698;0.0540925227;0.0675762258;0.0727320828;0.0643653422;0.0520868328;0.0513724324;0.0625120361;0.0830752656;0.0963249963;0.0931290064;0.0952817829;0.1058534557;0.1069341167;0.0963605863;0.0731600482;0.0420246226;0.0214394767;0.014164384;0.0098184564;0.0077215673;0.0106636268;0.0160534187;0.0247814048;0.0462373704;0.0901244719
Haiti;11402528;27560;0.2122589663;0.0347169439;0.0896119467;0.0381981033;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0518979701;0.0450783827;0.0507620106;0.0646516344;0.1000395213;0.1144243067;0.1196644195;0.1270763793;0.1250798505;0.1277955297;0.1228332887;0.1215879144;0.1203680579;0.1086623285;0.0888235251;0.0614250435;0.0453016135;0.0448009674;0.0799413683;0.1160693601;0.1498297993;0.1649326541;0.1518268093;0.1355816942;0.1058681057;0.0770497021;0.0511740953;0.0347169439;0.0412379887;0.048098099;0.0533654551;0.0585853342;0.0844510667;0.1017357699;0.1251659876;0.1670044535;0.1827027648;0.1980443296;0.1846776086;0.1878705791;0.1839727422;0.1778621094;0.1571351766;0.1488560036;0.1494267402;0.174008478;0.2044560285;0.2122589663;0.1960739556;0.1691419564;0.1499110363;0.1407105873;0.1398175156;0.1229015843;0.1131333699;0.1141043448;0.1369013197;0.1534847927;0.156540351;0.1619859457;0.1581283512;0.1501452431;0.1273487814;0.1074175072;0.0872197194;0.0823215577;0.0899677242;0.0995302876;0.1104332416;0.1042428127;0.0896119467
Honduras;9904607;111890;0.3143336828;0.0364916438;0.1170105341;0.0419836957;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1362645752;0.1320991906;0.1834347541;0.2520058274;0.2967334887;0.3143336828;0.2729181473;0.2167353775;0.1939053532;0.1742159155;0.1762146965;0.151132796;0.1307791214;0.1029271549;0.0761379494;0.0733686143;0.0696406028;0.0846884581;0.087077005;0.0821445627;0.0558825897;0.0388870826;0.0364916438;0.0432044171;0.0609107558;0.0670288276;0.0784152627;0.0758396377;0.0726802435;0.0785398182;0.1019519554;0.1266010935;0.1511294582;0.1534126936;0.1309139009;0.1126960126;0.0980713365;0.1022216099;0.1192925379;0.1465799814;0.1688837678;0.1789516939;0.1673355321;0.164518234;0.1645767339;0.164801624;0.1376722232;0.1097547254;0.0869712865;0.074921202;0.067844948;0.0665585481;0.0746173481;0.0746779293;0.0819824729;0.079572998;0.089911905;0.1003605311;0.1033056315;0.107918378;0.1193276931;0.1288799234;0.1225848148;0.1209276267;0.1070755456;0.0965882648;0.0840937231;0.0725240202;0.0673661928;0.0637574922;0.0639148308;0.0648575982;0.0689432329;0.0718736626;0.0722245155;0.0736436467;0.0810122608;0.0975040245;0.1170105341
